mode,temp_c,run,device,w_um,l_um,area_um2,quantity,val_a,val_b
mismatch,-40,182,nfet_03v3,10,1.0,10,vgs_v,0.821336,0.821114
mismatch,-40,182,nfet_03v3,20,2.0,40,vgs_v,0.807038,0.805557
mismatch,-40,182,pfet_03v3,5,0.5,2.5,vgs_v,1.04172,1.0483
mismatch,-40,182,pfet_03v3,10,1.0,10,vgs_v,1.06101,1.05991
mismatch,-40,182,pfet_03v3,20,2.0,40,vgs_v,1.06375,1.06506
mismatch,-40,183,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,183,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,183,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,183,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,183,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,183,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,183,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,183,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,183,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,183,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,183,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,183,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,183,nfet_03v3,5,0.5,2.5,vgs_v,0.835852,0.832211
mismatch,-40,183,nfet_03v3,10,1.0,10,vgs_v,0.82175,0.822225
mismatch,-40,183,nfet_03v3,20,2.0,40,vgs_v,0.807376,0.805754
mismatch,-40,183,pfet_03v3,5,0.5,2.5,vgs_v,1.04052,1.04809
mismatch,-40,183,pfet_03v3,10,1.0,10,vgs_v,1.06035,1.05882
mismatch,-40,183,pfet_03v3,20,2.0,40,vgs_v,1.06282,1.06222
mismatch,-40,184,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,184,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,184,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,184,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,184,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,184,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,184,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,184,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,184,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,184,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,184,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,184,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,184,nfet_03v3,5,0.5,2.5,vgs_v,0.836174,0.836159
mismatch,-40,184,nfet_03v3,10,1.0,10,vgs_v,0.821576,0.819682
mismatch,-40,184,nfet_03v3,20,2.0,40,vgs_v,0.808017,0.808254
mismatch,-40,184,pfet_03v3,5,0.5,2.5,vgs_v,1.04785,1.04558
mismatch,-40,184,pfet_03v3,10,1.0,10,vgs_v,1.06037,1.05894
mismatch,-40,184,pfet_03v3,20,2.0,40,vgs_v,1.06364,1.06467
mismatch,-40,185,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,185,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,185,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,185,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,185,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,185,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,185,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,185,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,185,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,185,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,185,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,185,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,185,nfet_03v3,5,0.5,2.5,vgs_v,0.838012,0.842696
mismatch,-40,185,nfet_03v3,10,1.0,10,vgs_v,0.821324,0.820098
mismatch,-40,185,nfet_03v3,20,2.0,40,vgs_v,0.807836,0.805827
mismatch,-40,185,pfet_03v3,5,0.5,2.5,vgs_v,1.04431,1.04233
mismatch,-40,185,pfet_03v3,10,1.0,10,vgs_v,1.06119,1.06173
mismatch,-40,185,pfet_03v3,20,2.0,40,vgs_v,1.06332,1.06429
mismatch,-40,186,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,186,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,186,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,186,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,186,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,186,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,186,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,186,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,186,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,186,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,186,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,186,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,186,nfet_03v3,5,0.5,2.5,vgs_v,0.834185,0.836015
mismatch,-40,186,nfet_03v3,10,1.0,10,vgs_v,0.820686,0.815872
mismatch,-40,186,nfet_03v3,20,2.0,40,vgs_v,0.807612,0.80662
mismatch,-40,186,pfet_03v3,5,0.5,2.5,vgs_v,1.04726,1.04306
mismatch,-40,186,pfet_03v3,10,1.0,10,vgs_v,1.06297,1.06029
mismatch,-40,186,pfet_03v3,20,2.0,40,vgs_v,1.06219,1.0638
mismatch,-40,187,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,187,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,187,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,187,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,187,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,187,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,187,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,187,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,187,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,187,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,187,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,187,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,187,nfet_03v3,5,0.5,2.5,vgs_v,0.831851,0.831556
mismatch,-40,187,nfet_03v3,10,1.0,10,vgs_v,0.818772,0.819104
mismatch,-40,187,nfet_03v3,20,2.0,40,vgs_v,0.807695,0.806835
mismatch,-40,187,pfet_03v3,5,0.5,2.5,vgs_v,1.04439,1.04416
mismatch,-40,187,pfet_03v3,10,1.0,10,vgs_v,1.05545,1.05824
mismatch,-40,187,pfet_03v3,20,2.0,40,vgs_v,1.06368,1.0645
mismatch,-40,188,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,188,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,188,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,188,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,188,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,188,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,188,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,188,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,188,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,188,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,188,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,188,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,188,nfet_03v3,5,0.5,2.5,vgs_v,0.841325,0.836913
mismatch,-40,188,nfet_03v3,10,1.0,10,vgs_v,0.81821,0.821549
mismatch,-40,188,nfet_03v3,20,2.0,40,vgs_v,0.807752,0.807149
mismatch,-40,188,pfet_03v3,5,0.5,2.5,vgs_v,1.04535,1.04618
mismatch,-40,188,pfet_03v3,10,1.0,10,vgs_v,1.05878,1.06064
mismatch,-40,188,pfet_03v3,20,2.0,40,vgs_v,1.0631,1.06182
mismatch,-40,189,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,189,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,189,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,189,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,189,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,189,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,189,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,189,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,189,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,189,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,189,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,189,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,189,nfet_03v3,5,0.5,2.5,vgs_v,0.838092,0.829177
mismatch,-40,189,nfet_03v3,10,1.0,10,vgs_v,0.820817,0.823301
mismatch,-40,189,nfet_03v3,20,2.0,40,vgs_v,0.806547,0.808212
mismatch,-40,189,pfet_03v3,5,0.5,2.5,vgs_v,1.04199,1.04566
mismatch,-40,189,pfet_03v3,10,1.0,10,vgs_v,1.05749,1.05777
mismatch,-40,189,pfet_03v3,20,2.0,40,vgs_v,1.0639,1.0636
mismatch,-40,190,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,190,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,190,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,190,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,190,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,190,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,190,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,190,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,190,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,190,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,190,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,190,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,190,nfet_03v3,5,0.5,2.5,vgs_v,0.8345,0.845312
mismatch,-40,190,nfet_03v3,10,1.0,10,vgs_v,0.819873,0.819348
mismatch,-40,190,nfet_03v3,20,2.0,40,vgs_v,0.805535,0.806933
mismatch,-40,190,pfet_03v3,5,0.5,2.5,vgs_v,1.04178,1.04148
mismatch,-40,190,pfet_03v3,10,1.0,10,vgs_v,1.06183,1.06022
mismatch,-40,190,pfet_03v3,20,2.0,40,vgs_v,1.06456,1.0649
mismatch,-40,191,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,191,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,191,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,191,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,191,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,191,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,191,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,191,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,191,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,191,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,191,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,191,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,191,nfet_03v3,5,0.5,2.5,vgs_v,0.828106,0.841069
mismatch,-40,191,nfet_03v3,10,1.0,10,vgs_v,0.820505,0.821346
mismatch,-40,191,nfet_03v3,20,2.0,40,vgs_v,0.806892,0.806879
mismatch,-40,191,pfet_03v3,5,0.5,2.5,vgs_v,1.04933,1.04485
mismatch,-40,191,pfet_03v3,10,1.0,10,vgs_v,1.05761,1.05847
mismatch,-40,191,pfet_03v3,20,2.0,40,vgs_v,1.06332,1.06359
mismatch,-40,192,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,192,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,192,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,192,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,192,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,192,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,192,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,192,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,192,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,192,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,192,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,192,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,192,nfet_03v3,5,0.5,2.5,vgs_v,0.833627,0.834248
mismatch,-40,192,nfet_03v3,10,1.0,10,vgs_v,0.821475,0.823199
mismatch,-40,192,nfet_03v3,20,2.0,40,vgs_v,0.807871,0.805734
mismatch,-40,192,pfet_03v3,5,0.5,2.5,vgs_v,1.04032,1.04963
mismatch,-40,192,pfet_03v3,10,1.0,10,vgs_v,1.05883,1.05953
mismatch,-40,192,pfet_03v3,20,2.0,40,vgs_v,1.06315,1.06165
mismatch,-40,193,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,193,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,193,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,193,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,193,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,193,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,193,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,193,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,193,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,193,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,193,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,193,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,193,nfet_03v3,5,0.5,2.5,vgs_v,0.836099,0.835679
mismatch,-40,193,nfet_03v3,10,1.0,10,vgs_v,0.817113,0.821862
mismatch,-40,193,nfet_03v3,20,2.0,40,vgs_v,0.806804,0.806818
mismatch,-40,193,pfet_03v3,5,0.5,2.5,vgs_v,1.04576,1.04177
mismatch,-40,193,pfet_03v3,10,1.0,10,vgs_v,1.05859,1.06117
mismatch,-40,193,pfet_03v3,20,2.0,40,vgs_v,1.06296,1.06233
mismatch,-40,194,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,194,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,194,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,194,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,194,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,194,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,194,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,194,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,194,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,194,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,194,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,194,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,194,nfet_03v3,5,0.5,2.5,vgs_v,0.833842,0.836498
mismatch,-40,194,nfet_03v3,10,1.0,10,vgs_v,0.818389,0.819621
mismatch,-40,194,nfet_03v3,20,2.0,40,vgs_v,0.806799,0.80842
mismatch,-40,194,pfet_03v3,5,0.5,2.5,vgs_v,1.04348,1.03862
mismatch,-40,194,pfet_03v3,10,1.0,10,vgs_v,1.05754,1.06024
mismatch,-40,194,pfet_03v3,20,2.0,40,vgs_v,1.06476,1.06291
mismatch,-40,195,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,195,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,195,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,195,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,195,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,195,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,195,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,195,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,195,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,195,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,195,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,195,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,195,nfet_03v3,5,0.5,2.5,vgs_v,0.837062,0.832374
mismatch,-40,195,nfet_03v3,10,1.0,10,vgs_v,0.819245,0.819512
mismatch,-40,195,nfet_03v3,20,2.0,40,vgs_v,0.807689,0.806426
mismatch,-40,195,pfet_03v3,5,0.5,2.5,vgs_v,1.04594,1.04936
mismatch,-40,195,pfet_03v3,10,1.0,10,vgs_v,1.0609,1.05589
mismatch,-40,195,pfet_03v3,20,2.0,40,vgs_v,1.06357,1.06398
mismatch,-40,196,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,196,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,196,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,196,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,196,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,196,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,196,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,196,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,196,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,196,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,196,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,196,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,196,nfet_03v3,5,0.5,2.5,vgs_v,0.834307,0.837132
mismatch,-40,196,nfet_03v3,10,1.0,10,vgs_v,0.822764,0.818819
mismatch,-40,196,nfet_03v3,20,2.0,40,vgs_v,0.807578,0.806429
mismatch,-40,196,pfet_03v3,5,0.5,2.5,vgs_v,1.04053,1.04644
mismatch,-40,196,pfet_03v3,10,1.0,10,vgs_v,1.05731,1.06184
mismatch,-40,196,pfet_03v3,20,2.0,40,vgs_v,1.06217,1.06296
mismatch,-40,197,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,197,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,197,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,197,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,197,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,197,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,197,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,197,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,197,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,197,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,197,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,197,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,197,nfet_03v3,5,0.5,2.5,vgs_v,0.833103,0.837894
mismatch,-40,197,nfet_03v3,10,1.0,10,vgs_v,0.817403,0.82404
mismatch,-40,197,nfet_03v3,20,2.0,40,vgs_v,0.807033,0.807511
mismatch,-40,197,pfet_03v3,5,0.5,2.5,vgs_v,1.04627,1.04497
mismatch,-40,197,pfet_03v3,10,1.0,10,vgs_v,1.05937,1.0613
mismatch,-40,197,pfet_03v3,20,2.0,40,vgs_v,1.06266,1.06429
mismatch,-40,198,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,198,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,198,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,198,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,198,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,198,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,198,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,198,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,198,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,198,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,198,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,198,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,198,nfet_03v3,5,0.5,2.5,vgs_v,0.83113,0.838105
mismatch,-40,198,nfet_03v3,10,1.0,10,vgs_v,0.820565,0.821458
mismatch,-40,198,nfet_03v3,20,2.0,40,vgs_v,0.806541,0.806628
mismatch,-40,198,pfet_03v3,5,0.5,2.5,vgs_v,1.0486,1.04716
mismatch,-40,198,pfet_03v3,10,1.0,10,vgs_v,1.05772,1.05876
mismatch,-40,198,pfet_03v3,20,2.0,40,vgs_v,1.06359,1.06269
mismatch,-40,199,ppolyf_u_1k,1,10,10,r_ohm,11341.6,11341.6
mismatch,-40,199,ppolyf_u_1k,2,40,80,r_ohm,21901.7,21901.7
mismatch,-40,199,ppolyf_u_1k,5,100,500,r_ohm,21618.7,21618.7
mismatch,-40,199,ppolyf_u_2k,1,10,10,r_ohm,24077.9,24077.9
mismatch,-40,199,ppolyf_u_2k,2,40,80,r_ohm,46270.2,46270.2
mismatch,-40,199,ppolyf_u_2k,5,100,500,r_ohm,45485.5,45485.5
mismatch,-40,199,ppolyf_u_3k,1,10,10,r_ohm,36072.2,36072.2
mismatch,-40,199,ppolyf_u_3k,2,40,80,r_ohm,69383.5,69383.5
mismatch,-40,199,ppolyf_u_3k,5,100,500,r_ohm,68219.6,68219.6
mismatch,-40,199,ppolyf_u,1,10,10,r_ohm,3859.53,3859.53
mismatch,-40,199,ppolyf_u,2,40,80,r_ohm,7314.1,7314.1
mismatch,-40,199,ppolyf_u,5,100,500,r_ohm,7161.07,7161.07
mismatch,-40,199,nfet_03v3,5,0.5,2.5,vgs_v,0.834235,0.842568
mismatch,-40,199,nfet_03v3,10,1.0,10,vgs_v,0.820254,0.818829
mismatch,-40,199,nfet_03v3,20,2.0,40,vgs_v,0.808271,0.805174
mismatch,-40,199,pfet_03v3,5,0.5,2.5,vgs_v,1.04106,1.04776
mismatch,-40,199,pfet_03v3,10,1.0,10,vgs_v,1.05986,1.05985
mismatch,-40,199,pfet_03v3,20,2.0,40,vgs_v,1.06451,1.06219
global,-40,0,ppolyf_u_1k,1,10,10,r_ohm,11352.7,11352.7
global,-40,0,ppolyf_u_1k,2,40,80,r_ohm,21871,21871
global,-40,0,ppolyf_u_1k,5,100,500,r_ohm,21577.5,21577.5
global,-40,0,ppolyf_u_2k,1,10,10,r_ohm,24613.9,24613.9
global,-40,0,ppolyf_u_2k,2,40,80,r_ohm,47281.2,47281.2
global,-40,0,ppolyf_u_2k,5,100,500,r_ohm,46475.6,46475.6
global,-40,0,ppolyf_u_3k,1,10,10,r_ohm,33587.7,33587.7
global,-40,0,ppolyf_u_3k,2,40,80,r_ohm,64574,64574
global,-40,0,ppolyf_u_3k,5,100,500,r_ohm,63476.7,63476.7
global,-40,0,ppolyf_u,1,10,10,r_ohm,3876.11,3876.11
global,-40,0,ppolyf_u,2,40,80,r_ohm,7313.01,7313.01
global,-40,0,ppolyf_u,5,100,500,r_ohm,7154.12,7154.12
global,-40,0,nfet_03v3,5,0.5,2.5,vgs_v,0.805913,0.805913
global,-40,0,nfet_03v3,10,1.0,10,vgs_v,0.784974,0.784974
global,-40,0,nfet_03v3,20,2.0,40,vgs_v,0.772519,0.772519
global,-40,0,pfet_03v3,5,0.5,2.5,vgs_v,0.993715,0.993715
global,-40,0,pfet_03v3,10,1.0,10,vgs_v,1.00673,1.00673
global,-40,0,pfet_03v3,20,2.0,40,vgs_v,1.00873,1.00873
global,-40,1,ppolyf_u_1k,1,10,10,r_ohm,11297,11297
global,-40,1,ppolyf_u_1k,2,40,80,r_ohm,21732.8,21732.8
