device,corner,temp_c,vin_v,l_um,w_mm,metric,vsd_v,id_a,rds_ohm,rdsw_ohm_mm,vd_v
pfet_05v0,ff,27,2.10,0.60u,16,drop_at_50mA,0.045603,0.05,0.91206,14.593,2.0544
pfet_05v0,ff,27,2.10,0.60u,16,drop_at_100mA,0.0935584,0.1,0.935584,14.9694,2.00644
pfet_05v0,ff,27,2.10,0.60u,16,rlin_at_50mV,0.05,0.0546941,0.914175,14.6268,2.05
pfet_05v0,ff,27,2.10,1.00u,1,drop_at_50mA,9.56285,0.05,191.257,191.257,-7.46285
pfet_05v0,ff,27,2.10,1.00u,1,drop_at_100mA,11.0327,0.1,110.327,110.327,-8.93266
pfet_05v0,ff,27,2.10,1.00u,1,rlin_at_50mV,0.05,0.00186051,26.8743,26.8743,2.05
pfet_05v0,ff,27,2.10,1.00u,2,drop_at_50mA,7.39774,0.05,147.955,295.91,-5.29774
pfet_05v0,ff,27,2.10,1.00u,2,drop_at_100mA,9.56285,0.1,95.6285,191.257,-7.46285
pfet_05v0,ff,27,2.10,1.00u,2,rlin_at_50mV,0.05,0.00372103,13.4372,26.8743,2.05
pfet_05v0,ff,27,2.10,1.00u,4,drop_at_50mA,0.414207,0.05,8.28414,33.1366,1.68579
pfet_05v0,ff,27,2.10,1.00u,4,drop_at_100mA,7.39774,0.1,73.9774,295.91,-5.29774
pfet_05v0,ff,27,2.10,1.00u,4,rlin_at_50mV,0.05,0.00744205,6.71858,26.8743,2.05
pfet_05v0,ff,27,2.10,1.00u,8,drop_at_50mA,0.180286,0.05,3.60572,28.8457,1.91971
pfet_05v0,ff,27,2.10,1.00u,8,drop_at_100mA,0.414207,0.1,4.14207,33.1366,1.68579
pfet_05v0,ff,27,2.10,1.00u,8,rlin_at_50mV,0.05,0.0148841,3.35929,26.8743,2.05
pfet_05v0,ff,27,2.10,1.00u,16,drop_at_50mA,0.085587,0.05,1.71174,27.3878,2.01441
pfet_05v0,ff,27,2.10,1.00u,16,drop_at_100mA,0.180286,0.1,1.80286,28.8457,1.91971
pfet_05v0,ff,27,2.10,1.00u,16,rlin_at_50mV,0.05,0.0297682,1.67964,26.8743,2.05
pfet_05v0,ff,27,2.97,0.50u,1,drop_at_50mA,0.477551,0.05,9.55102,9.55102,2.49245
pfet_05v0,ff,27,2.97,0.50u,1,drop_at_100mA,1.45878,0.1,14.5878,14.5878,1.51122
pfet_05v0,ff,27,2.97,0.50u,1,rlin_at_50mV,0.05,0.00613108,8.15516,8.15516,2.92
pfet_05v0,ff,27,2.97,0.50u,2,drop_at_50mA,0.216502,0.05,4.33005,8.66009,2.7535
pfet_05v0,ff,27,2.97,0.50u,2,drop_at_100mA,0.477551,0.1,4.77551,9.55102,2.49245
pfet_05v0,ff,27,2.97,0.50u,2,rlin_at_50mV,0.05,0.0122622,4.07758,8.15516,2.92
pfet_05v0,ff,27,2.97,0.50u,4,drop_at_50mA,0.103923,0.05,2.07846,8.31382,2.86608
pfet_05v0,ff,27,2.97,0.50u,4,drop_at_100mA,0.216502,0.1,2.16502,8.66009,2.7535
pfet_05v0,ff,27,2.97,0.50u,4,rlin_at_50mV,0.05,0.0245243,2.03879,8.15516,2.92
pfet_05v0,ff,27,2.97,0.50u,8,drop_at_50mA,0.0509877,0.05,1.01975,8.15803,2.91901
pfet_05v0,ff,27,2.97,0.50u,8,drop_at_100mA,0.103923,0.1,1.03923,8.31382,2.86608
pfet_05v0,ff,27,2.97,0.50u,8,rlin_at_50mV,0.05,0.0490487,1.0194,8.15516,2.92
pfet_05v0,ff,27,2.97,0.50u,16,drop_at_50mA,0.0252621,0.05,0.505241,8.08386,2.94474
pfet_05v0,ff,27,2.97,0.50u,16,drop_at_100mA,0.0509877,0.1,0.509877,8.15803,2.91901
pfet_05v0,ff,27,2.97,0.50u,16,rlin_at_50mV,0.05,0.0980973,0.509698,8.15516,2.92
pfet_05v0,ff,27,2.97,0.60u,1,drop_at_50mA,0.623831,0.05,12.4766,12.4766,2.34617
pfet_05v0,ff,27,2.97,0.60u,1,drop_at_100mA,7.04044,0.1,70.4044,70.4044,-4.07044
pfet_05v0,ff,27,2.97,0.60u,1,rlin_at_50mV,0.05,0.00495571,10.0894,10.0894,2.92
pfet_05v0,ff,27,2.97,0.60u,2,drop_at_50mA,0.273083,0.05,5.46165,10.9233,2.69692
pfet_05v0,ff,27,2.97,0.60u,2,drop_at_100mA,0.623831,0.1,6.23831,12.4766,2.34617
pfet_05v0,ff,27,2.97,0.60u,2,rlin_at_50mV,0.05,0.00991142,5.04468,10.0894,2.92
pfet_05v0,ff,27,2.97,0.60u,4,drop_at_50mA,0.129693,0.05,2.59385,10.3754,2.84031
pfet_05v0,ff,27,2.97,0.60u,4,drop_at_100mA,0.273083,0.1,2.73083,10.9233,2.69692
pfet_05v0,ff,27,2.97,0.60u,4,rlin_at_50mV,0.05,0.0198228,2.52234,10.0894,2.92
pfet_05v0,ff,27,2.97,0.60u,8,drop_at_50mA,0.0633527,0.05,1.26705,10.1364,2.90665
pfet_05v0,ff,27,2.97,0.60u,8,drop_at_100mA,0.129693,0.1,1.29693,10.3754,2.84031
pfet_05v0,ff,27,2.97,0.60u,8,rlin_at_50mV,0.05,0.0396457,1.26117,10.0894,2.92
pfet_05v0,ff,27,2.97,0.60u,16,drop_at_50mA,0.0313254,0.05,0.626508,10.0241,2.93867
pfet_05v0,ff,27,2.97,0.60u,16,drop_at_100mA,0.0633527,0.1,0.633527,10.1364,2.90665
pfet_05v0,ff,27,2.97,0.60u,16,rlin_at_50mV,0.05,0.0792914,0.630586,10.0894,2.92
pfet_05v0,ff,27,2.97,1.00u,1,drop_at_50mA,5.05097,0.05,101.019,101.019,-2.08097
pfet_05v0,ff,27,2.97,1.00u,1,drop_at_100mA,9.79937,0.1,97.9937,97.9937,-6.82937
pfet_05v0,ff,27,2.97,1.00u,1,rlin_at_50mV,0.05,0.00277585,18.0125,18.0125,2.92
pfet_05v0,ff,27,2.97,1.00u,2,drop_at_50mA,0.535642,0.05,10.7128,21.4257,2.43436
pfet_05v0,ff,27,2.97,1.00u,2,drop_at_100mA,5.05097,0.1,50.5097,101.019,-2.08097
pfet_05v0,ff,27,2.97,1.00u,2,rlin_at_50mV,0.05,0.0055517,9.00624,18.0125,2.92
pfet_05v0,ff,27,2.97,1.00u,4,drop_at_50mA,0.240349,0.05,4.80697,19.2279,2.72965
pfet_05v0,ff,27,2.97,1.00u,4,drop_at_100mA,0.535642,0.1,5.35642,21.4257,2.43436
pfet_05v0,ff,27,2.97,1.00u,4,rlin_at_50mV,0.05,0.0111034,4.50312,18.0125,2.92
pfet_05v0,ff,27,2.97,1.00u,8,drop_at_50mA,0.115078,0.05,2.30156,18.4125,2.85492
pfet_05v0,ff,27,2.97,1.00u,8,drop_at_100mA,0.240349,0.1,2.40349,19.2279,2.72965
pfet_05v0,ff,27,2.97,1.00u,8,rlin_at_50mV,0.05,0.0222068,2.25156,18.0125,2.92
pfet_05v0,ff,27,2.97,1.00u,16,drop_at_50mA,0.05641,0.05,1.1282,18.0512,2.91359
pfet_05v0,ff,27,2.97,1.00u,16,drop_at_100mA,0.115078,0.1,1.15078,18.4125,2.85492
pfet_05v0,ff,27,2.97,1.00u,16,rlin_at_50mV,0.05,0.0444136,1.12578,18.0125,2.92
pfet_05v0,ff,27,3.30,0.50u,1,drop_at_50mA,0.420422,0.05,8.40844,8.40844,2.87958
pfet_05v0,ff,27,3.30,0.50u,1,drop_at_100mA,1.05381,0.1,10.5381,10.5381,2.24619
pfet_05v0,ff,27,3.30,0.50u,1,rlin_at_50mV,0.05,0.00671357,7.4476,7.4476,3.25
pfet_05v0,ff,27,3.30,0.50u,2,drop_at_50mA,0.1951,0.05,3.902,7.80399,3.1049
pfet_05v0,ff,27,3.30,0.50u,2,drop_at_100mA,0.420422,0.1,4.20422,8.40844,2.87958
pfet_05v0,ff,27,3.30,0.50u,2,rlin_at_50mV,0.05,0.0134271,3.7238,7.4476,3.25
pfet_05v0,ff,27,3.30,0.50u,4,drop_at_50mA,0.0944274,0.05,1.88855,7.55419,3.20557
pfet_05v0,ff,27,3.30,0.50u,4,drop_at_100mA,0.1951,0.1,1.951,7.80399,3.1049
pfet_05v0,ff,27,3.30,0.50u,4,rlin_at_50mV,0.05,0.0268543,1.8619,7.4476,3.25
pfet_05v0,ff,27,3.30,0.50u,8,drop_at_50mA,0.0464955,0.05,0.92991,7.43928,3.2535
pfet_05v0,ff,27,3.30,0.50u,8,drop_at_100mA,0.0944274,0.1,0.944274,7.55419,3.20557
pfet_05v0,ff,27,3.30,0.50u,8,rlin_at_50mV,0.05,0.0537086,0.93095,7.4476,3.25
pfet_05v0,ff,27,3.30,0.50u,16,drop_at_50mA,0.0230751,0.05,0.461503,7.38404,3.27692
pfet_05v0,ff,27,3.30,0.50u,16,drop_at_100mA,0.0464955,0.1,0.464955,7.43928,3.2535
pfet_05v0,ff,27,3.30,0.50u,16,rlin_at_50mV,0.05,0.107417,0.465475,7.4476,3.25
pfet_05v0,ff,27,3.30,0.60u,1,drop_at_50mA,0.537342,0.05,10.7468,10.7468,2.76266
pfet_05v0,ff,27,3.30,0.60u,1,drop_at_100mA,1.64976,0.1,16.4976,16.4976,1.65024
pfet_05v0,ff,27,3.30,0.60u,1,rlin_at_50mV,0.05,0.00544859,9.17669,9.17669,3.25
pfet_05v0,ff,27,3.30,0.60u,2,drop_at_50mA,0.243896,0.05,4.87791,9.75583,3.0561
pfet_05v0,ff,27,3.30,0.60u,2,drop_at_100mA,0.537342,0.1,5.37342,10.7468,2.76266
pfet_05v0,ff,27,3.30,0.60u,2,rlin_at_50mV,0.05,0.0108972,4.58834,9.17669,3.25
pfet_05v0,ff,27,3.30,0.60u,4,drop_at_50mA,0.117139,0.05,2.34277,9.37109,3.18286
pfet_05v0,ff,27,3.30,0.60u,4,drop_at_100mA,0.243896,0.1,2.43896,9.75583,3.0561
pfet_05v0,ff,27,3.30,0.60u,4,rlin_at_50mV,0.05,0.0217944,2.29417,9.17669,3.25
pfet_05v0,ff,27,3.30,0.60u,8,drop_at_50mA,0.0574879,0.05,1.14976,9.19806,3.24251
pfet_05v0,ff,27,3.30,0.60u,8,drop_at_100mA,0.117139,0.1,1.17139,9.37109,3.18286
pfet_05v0,ff,27,3.30,0.60u,8,rlin_at_50mV,0.05,0.0435887,1.14709,9.17669,3.25
pfet_05v0,ff,27,3.30,0.60u,16,drop_at_50mA,0.0284865,0.05,0.569731,9.11569,3.27151
pfet_05v0,ff,27,3.30,0.60u,16,drop_at_100mA,0.0574879,0.1,0.574879,9.19806,3.24251
pfet_05v0,ff,27,3.30,0.60u,16,rlin_at_50mV,0.05,0.0871774,0.573543,9.17669,3.25
pfet_05v0,ff,27,3.30,1.00u,1,drop_at_50mA,1.20588,0.05,24.1176,24.1176,2.09412
pfet_05v0,ff,27,3.30,1.00u,1,drop_at_100mA,9.43108,0.1,94.3108,94.3108,-6.13108
pfet_05v0,ff,27,3.30,1.00u,1,rlin_at_50mV,0.05,0.00307572,16.2563,16.2563,3.25
pfet_05v0,ff,27,3.30,1.00u,2,drop_at_50mA,0.461594,0.05,9.23189,18.4638,2.83841
pfet_05v0,ff,27,3.30,1.00u,2,drop_at_100mA,1.20588,0.1,12.0588,24.1176,2.09412
pfet_05v0,ff,27,3.30,1.00u,2,rlin_at_50mV,0.05,0.00615145,8.12817,16.2563,3.25
pfet_05v0,ff,27,3.30,1.00u,4,drop_at_50mA,0.213439,0.05,4.26877,17.0751,3.08656
pfet_05v0,ff,27,3.30,1.00u,4,drop_at_100mA,0.461594,0.1,4.61594,18.4638,2.83841
pfet_05v0,ff,27,3.30,1.00u,4,rlin_at_50mV,0.05,0.0123029,4.06409,16.2563,3.25
pfet_05v0,ff,27,3.30,1.00u,8,drop_at_50mA,0.103221,0.05,2.06442,16.5154,3.19678
pfet_05v0,ff,27,3.30,1.00u,8,drop_at_100mA,0.213439,0.1,2.13439,17.0751,3.08656
pfet_05v0,ff,27,3.30,1.00u,8,rlin_at_50mV,0.05,0.0246058,2.03204,16.2563,3.25
pfet_05v0,ff,27,3.30,1.00u,16,drop_at_50mA,0.0508133,0.05,1.01627,16.2602,3.24919
pfet_05v0,ff,27,3.30,1.00u,16,drop_at_100mA,0.103221,0.1,1.03221,16.5154,3.19678
pfet_05v0,ff,27,3.30,1.00u,16,rlin_at_50mV,0.05,0.0492116,1.01602,16.2563,3.25
pfet_05v0,ff,27,3.63,0.50u,1,drop_at_50mA,0.380388,0.05,7.60776,7.60776,3.24961
pfet_05v0,ff,27,3.63,0.50u,1,drop_at_100mA,0.89331,0.1,8.9331,8.9331,2.73669
pfet_05v0,ff,27,3.63,0.50u,1,rlin_at_50mV,0.05,0.00724666,6.89973,6.89973,3.58
pfet_05v0,ff,27,3.63,0.50u,2,drop_at_50mA,0.179122,0.05,3.58243,7.16487,3.45088
pfet_05v0,ff,27,3.63,0.50u,2,drop_at_100mA,0.380388,0.1,3.80388,7.60776,3.24961
pfet_05v0,ff,27,3.63,0.50u,2,rlin_at_50mV,0.05,0.0144933,3.44986,6.89973,3.58
pfet_05v0,ff,27,3.63,0.50u,4,drop_at_50mA,0.0871831,0.05,1.74366,6.97465,3.54282
pfet_05v0,ff,27,3.63,0.50u,4,drop_at_100mA,0.179122,0.1,1.79122,7.16487,3.45088
pfet_05v0,ff,27,3.63,0.50u,4,rlin_at_50mV,0.05,0.0289866,1.72493,6.89973,3.58
pfet_05v0,ff,27,3.63,0.50u,8,drop_at_50mA,0.0430364,0.05,0.860728,6.88582,3.58696
pfet_05v0,ff,27,3.63,0.50u,8,drop_at_100mA,0.0871831,0.1,0.871831,6.97465,3.54282
pfet_05v0,ff,27,3.63,0.50u,8,rlin_at_50mV,0.05,0.0579733,0.862466,6.89973,3.58
pfet_05v0,ff,27,3.63,0.50u,16,drop_at_50mA,0.0213839,0.05,0.427677,6.84284,3.60862
pfet_05v0,ff,27,3.63,0.50u,16,drop_at_100mA,0.0430364,0.1,0.430364,6.88582,3.58696
pfet_05v0,ff,27,3.63,0.50u,16,rlin_at_50mV,0.05,0.115947,0.431233,6.89973,3.58
pfet_05v0,ff,27,3.63,0.60u,1,drop_at_50mA,0.479881,0.05,9.59762,9.59762,3.15012
pfet_05v0,ff,27,3.63,0.60u,1,drop_at_100mA,1.21439,0.1,12.1439,12.1439,2.41561
pfet_05v0,ff,27,3.63,0.60u,1,rlin_at_50mV,0.05,0.00590166,8.4722,8.4722,3.58
pfet_05v0,ff,27,3.63,0.60u,2,drop_at_50mA,0.222458,0.05,4.44916,8.89832,3.40754
pfet_05v0,ff,27,3.63,0.60u,2,drop_at_100mA,0.479881,0.1,4.79881,9.59762,3.15012
pfet_05v0,ff,27,3.63,0.60u,2,rlin_at_50mV,0.05,0.0118033,4.2361,8.4722,3.58
pfet_05v0,ff,27,3.63,0.60u,4,drop_at_50mA,0.107639,0.05,2.15278,8.61113,3.52236
pfet_05v0,ff,27,3.63,0.60u,4,drop_at_100mA,0.222458,0.1,2.22458,8.89832,3.40754
pfet_05v0,ff,27,3.63,0.60u,4,rlin_at_50mV,0.05,0.0236066,2.11805,8.4722,3.58
pfet_05v0,ff,27,3.63,0.60u,8,drop_at_50mA,0.0529958,0.05,1.05992,8.47934,3.577
pfet_05v0,ff,27,3.63,0.60u,8,drop_at_100mA,0.107639,0.1,1.07639,8.61113,3.52236
pfet_05v0,ff,27,3.63,0.60u,8,rlin_at_50mV,0.05,0.0472133,1.05902,8.4722,3.58
pfet_05v0,ff,27,3.63,0.60u,16,drop_at_50mA,0.0263001,0.05,0.526003,8.41604,3.6037
pfet_05v0,ff,27,3.63,0.60u,16,drop_at_100mA,0.0529958,0.1,0.529958,8.47934,3.577
pfet_05v0,ff,27,3.63,0.60u,16,rlin_at_50mV,0.05,0.0944265,0.529512,8.4722,3.58
pfet_05v0,ff,27,3.63,1.00u,1,drop_at_50mA,0.976418,0.05,19.5284,19.5284,2.65358
pfet_05v0,ff,27,3.63,1.00u,1,drop_at_100mA,9.00211,0.1,90.0211,90.0211,-5.37211
pfet_05v0,ff,27,3.63,1.00u,1,rlin_at_50mV,0.05,0.00335386,14.9082,14.9082,3.58
pfet_05v0,ff,27,3.63,1.00u,2,drop_at_50mA,0.411539,0.05,8.23077,16.4615,3.21846
pfet_05v0,ff,27,3.63,1.00u,2,drop_at_100mA,0.976418,0.1,9.76418,19.5284,2.65358
pfet_05v0,ff,27,3.63,1.00u,2,rlin_at_50mV,0.05,0.00670773,7.45409,14.9082,3.58
pfet_05v0,ff,27,3.63,1.00u,4,drop_at_50mA,0.193677,0.05,3.87355,15.4942,3.43632
pfet_05v0,ff,27,3.63,1.00u,4,drop_at_100mA,0.411539,0.1,4.11539,16.4615,3.21846
pfet_05v0,ff,27,3.63,1.00u,4,rlin_at_50mV,0.05,0.0134155,3.72704,14.9082,3.58
pfet_05v0,ff,27,3.63,1.00u,8,drop_at_50mA,0.0942793,0.05,1.88559,15.0847,3.53572
pfet_05v0,ff,27,3.63,1.00u,8,drop_at_100mA,0.193677,0.1,1.93677,15.4942,3.43632
pfet_05v0,ff,27,3.63,1.00u,8,rlin_at_50mV,0.05,0.0268309,1.86352,14.9082,3.58
pfet_05v0,ff,27,3.63,1.00u,16,drop_at_50mA,0.0465455,0.05,0.930909,14.8946,3.58345
pfet_05v0,ff,27,3.63,1.00u,16,drop_at_100mA,0.0942793,0.1,0.942793,15.0847,3.53572
pfet_05v0,ff,27,3.63,1.00u,16,rlin_at_50mV,0.05,0.0536618,0.931761,14.9082,3.58
pfet_05v0,ff,27,4.50,0.50u,1,drop_at_50mA,0.314755,0.05,6.2951,6.2951,4.18525
pfet_05v0,ff,27,4.50,0.50u,1,drop_at_100mA,0.690157,0.1,6.90157,6.90157,3.80984
pfet_05v0,ff,27,4.50,0.50u,1,rlin_at_50mV,0.05,0.00845996,5.91019,5.91019,4.45
pfet_05v0,ff,27,4.50,0.50u,2,drop_at_50mA,0.151342,0.05,3.02685,6.0537,4.34866
pfet_05v0,ff,27,4.50,0.50u,2,drop_at_100mA,0.314755,0.1,3.14755,6.2951,4.18525
pfet_05v0,ff,27,4.50,0.50u,2,rlin_at_50mV,0.05,0.0169199,2.9551,5.91019,4.45
pfet_05v0,ff,27,4.50,0.50u,4,drop_at_50mA,0.0743024,0.05,1.48605,5.94419,4.4257
pfet_05v0,ff,27,4.50,0.50u,4,drop_at_100mA,0.151342,0.1,1.51342,6.0537,4.34866
pfet_05v0,ff,27,4.50,0.50u,4,rlin_at_50mV,0.05,0.0338399,1.47755,5.91019,4.45
pfet_05v0,ff,27,4.50,0.50u,8,drop_at_50mA,0.0368242,0.05,0.736483,5.89187,4.46318
pfet_05v0,ff,27,4.50,0.50u,8,drop_at_100mA,0.0743024,0.1,0.743024,5.94419,4.4257
pfet_05v0,ff,27,4.50,0.50u,8,rlin_at_50mV,0.05,0.0676797,0.738774,5.91019,4.45
pfet_05v0,ff,27,4.50,0.50u,16,drop_at_50mA,0.0183321,0.05,0.366642,5.86627,4.48167
pfet_05v0,ff,27,4.50,0.50u,16,drop_at_100mA,0.0368242,0.1,0.368242,5.89187,4.46318
pfet_05v0,ff,27,4.50,0.50u,16,rlin_at_50mV,0.05,0.135359,0.369387,5.91019,4.45
pfet_05v0,ff,27,4.50,0.60u,1,drop_at_50mA,0.389651,0.05,7.79302,7.79302,4.11035
pfet_05v0,ff,27,4.50,0.60u,1,drop_at_100mA,0.876515,0.1,8.76515,8.76515,3.62349
pfet_05v0,ff,27,4.50,0.60u,1,rlin_at_50mV,0.05,0.00693897,7.20568,7.20568,4.45
pfet_05v0,ff,27,4.50,0.60u,2,drop_at_50mA,0.185815,0.05,3.7163,7.4326,4.31418
pfet_05v0,ff,27,4.50,0.60u,2,drop_at_100mA,0.389651,0.1,3.89651,7.79302,4.11035
pfet_05v0,ff,27,4.50,0.60u,2,rlin_at_50mV,0.05,0.0138779,3.60284,7.20568,4.45
pfet_05v0,ff,27,4.50,0.60u,4,drop_at_50mA,0.0909123,0.05,1.81825,7.27298,4.40909
pfet_05v0,ff,27,4.50,0.60u,4,drop_at_100mA,0.185815,0.1,1.85815,7.4326,4.31418
pfet_05v0,ff,27,4.50,0.60u,4,rlin_at_50mV,0.05,0.0277559,1.80142,7.20568,4.45
pfet_05v0,ff,27,4.50,0.60u,8,drop_at_50mA,0.0449843,0.05,0.899687,7.19749,4.45502
pfet_05v0,ff,27,4.50,0.60u,8,drop_at_100mA,0.0909123,0.1,0.909123,7.27298,4.40909
pfet_05v0,ff,27,4.50,0.60u,8,rlin_at_50mV,0.05,0.0555117,0.90071,7.20568,4.45
pfet_05v0,ff,27,4.50,0.60u,16,drop_at_50mA,0.0223773,0.05,0.447547,7.16075,4.47762
pfet_05v0,ff,27,4.50,0.60u,16,drop_at_100mA,0.0449843,0.1,0.449843,7.19749,4.45502
pfet_05v0,ff,27,4.50,0.60u,16,rlin_at_50mV,0.05,0.111023,0.450355,7.20568,4.45
pfet_05v0,ff,27,4.50,1.00u,1,drop_at_50mA,0.725125,0.05,14.5025,14.5025,3.77488
pfet_05v0,ff,27,4.50,1.00u,1,drop_at_100mA,2.04639,0.1,20.4639,20.4639,2.45361
pfet_05v0,ff,27,4.50,1.00u,1,rlin_at_50mV,0.05,0.00399869,12.5041,12.5041,4.45
pfet_05v0,ff,27,4.50,1.00u,2,drop_at_50mA,0.331982,0.05,6.63964,13.2793,4.16802
pfet_05v0,ff,27,4.50,1.00u,2,drop_at_100mA,0.725125,0.1,7.25125,14.5025,3.77488
pfet_05v0,ff,27,4.50,1.00u,2,rlin_at_50mV,0.05,0.00799737,6.25205,12.5041,4.45
pfet_05v0,ff,27,4.50,1.00u,4,drop_at_50mA,0.159966,0.05,3.19931,12.7973,4.34003
pfet_05v0,ff,27,4.50,1.00u,4,drop_at_100mA,0.331982,0.1,3.31982,13.2793,4.16802
pfet_05v0,ff,27,4.50,1.00u,4,rlin_at_50mV,0.05,0.0159947,3.12603,12.5041,4.45
pfet_05v0,ff,27,4.50,1.00u,8,drop_at_50mA,0.0786208,0.05,1.57242,12.5793,4.42138
pfet_05v0,ff,27,4.50,1.00u,8,drop_at_100mA,0.159966,0.1,1.59966,12.7973,4.34003
pfet_05v0,ff,27,4.50,1.00u,8,rlin_at_50mV,0.05,0.0319895,1.56301,12.5041,4.45
pfet_05v0,ff,27,4.50,1.00u,16,drop_at_50mA,0.0389855,0.05,0.77971,12.4754,4.46101
pfet_05v0,ff,27,4.50,1.00u,16,drop_at_100mA,0.0786208,0.1,0.786208,12.5793,4.42138
pfet_05v0,ff,27,4.50,1.00u,16,rlin_at_50mV,0.05,0.063979,0.781507,12.5041,4.45
pfet_05v0,ff,27,5.00,0.50u,1,drop_at_50mA,0.290771,0.05,5.81542,5.81542,4.70923
pfet_05v0,ff,27,5.00,0.50u,1,drop_at_100mA,0.626047,0.1,6.26047,6.26047,4.37395
pfet_05v0,ff,27,5.00,0.50u,1,rlin_at_50mV,0.05,0.00905589,5.52127,5.52127,4.95
pfet_05v0,ff,27,5.00,0.50u,2,drop_at_50mA,0.140745,0.05,2.8149,5.6298,4.85925
pfet_05v0,ff,27,5.00,0.50u,2,drop_at_100mA,0.290771,0.1,2.90771,5.81542,4.70923
pfet_05v0,ff,27,5.00,0.50u,2,rlin_at_50mV,0.05,0.0181118,2.76063,5.52127,4.95
pfet_05v0,ff,27,5.00,0.50u,4,drop_at_50mA,0.0693016,0.05,1.38603,5.54413,4.9307
pfet_05v0,ff,27,5.00,0.50u,4,drop_at_100mA,0.140745,0.1,1.40745,5.6298,4.85925
pfet_05v0,ff,27,5.00,0.50u,4,rlin_at_50mV,0.05,0.0362236,1.38032,5.52127,4.95
pfet_05v0,ff,27,5.00,0.50u,8,drop_at_50mA,0.034393,0.05,0.68786,5.50288,4.96561
pfet_05v0,ff,27,5.00,0.50u,8,drop_at_100mA,0.0693016,0.1,0.693016,5.54413,4.9307
pfet_05v0,ff,27,5.00,0.50u,8,rlin_at_50mV,0.05,0.0724471,0.690159,5.52127,4.95
pfet_05v0,ff,27,5.00,0.50u,16,drop_at_50mA,0.0171332,0.05,0.342664,5.48263,4.98287
pfet_05v0,ff,27,5.00,0.50u,16,drop_at_100mA,0.034393,0.1,0.34393,5.50288,4.96561
pfet_05v0,ff,27,5.00,0.50u,16,rlin_at_50mV,0.05,0.144894,0.345079,5.52127,4.95
pfet_05v0,ff,27,5.00,0.60u,1,drop_at_50mA,0.357657,0.05,7.15313,7.15313,4.64234
pfet_05v0,ff,27,5.00,0.60u,1,drop_at_100mA,0.783821,0.1,7.83821,7.83821,4.21618
pfet_05v0,ff,27,5.00,0.60u,1,rlin_at_50mV,0.05,0.00745099,6.71052,6.71052,4.95
pfet_05v0,ff,27,5.00,0.60u,2,drop_at_50mA,0.172033,0.05,3.44067,6.88133,4.82797
pfet_05v0,ff,27,5.00,0.60u,2,drop_at_100mA,0.357657,0.1,3.57657,7.15313,4.64234
pfet_05v0,ff,27,5.00,0.60u,2,rlin_at_50mV,0.05,0.014902,3.35526,6.71052,4.95
pfet_05v0,ff,27,5.00,0.60u,4,drop_at_50mA,0.0844771,0.05,1.68954,6.75817,4.91552
pfet_05v0,ff,27,5.00,0.60u,4,drop_at_100mA,0.172033,0.1,1.72033,6.88133,4.82797
pfet_05v0,ff,27,5.00,0.60u,4,rlin_at_50mV,0.05,0.029804,1.67763,6.71052,4.95
pfet_05v0,ff,27,5.00,0.60u,8,drop_at_50mA,0.0418709,0.05,0.837419,6.69935,4.95813
pfet_05v0,ff,27,5.00,0.60u,8,drop_at_100mA,0.0844771,0.1,0.844771,6.75817,4.91552
pfet_05v0,ff,27,5.00,0.60u,8,rlin_at_50mV,0.05,0.0596079,0.838815,6.71052,4.95
pfet_05v0,ff,27,5.00,0.60u,16,drop_at_50mA,0.0208456,0.05,0.416912,6.67059,4.97915
pfet_05v0,ff,27,5.00,0.60u,16,drop_at_100mA,0.0418709,0.1,0.418709,6.69935,4.95813
pfet_05v0,ff,27,5.00,0.60u,16,rlin_at_50mV,0.05,0.119216,0.419407,6.71052,4.95
pfet_05v0,ff,27,5.00,1.00u,1,drop_at_50mA,0.650162,0.05,13.0032,13.0032,4.34984
pfet_05v0,ff,27,5.00,1.00u,1,drop_at_100mA,1.59434,0.1,15.9434,15.9434,3.40566
pfet_05v0,ff,27,5.00,1.00u,1,rlin_at_50mV,0.05,0.00432045,11.5729,11.5729,4.95
pfet_05v0,ff,27,5.00,1.00u,2,drop_at_50mA,0.303605,0.05,6.0721,12.1442,4.69639
pfet_05v0,ff,27,5.00,1.00u,2,drop_at_100mA,0.650162,0.1,6.50162,13.0032,4.34984
pfet_05v0,ff,27,5.00,1.00u,2,rlin_at_50mV,0.05,0.0086409,5.78643,11.5729,4.95
pfet_05v0,ff,27,5.00,1.00u,4,drop_at_50mA,0.147336,0.05,2.94672,11.7869,4.85266
pfet_05v0,ff,27,5.00,1.00u,4,drop_at_100mA,0.303605,0.1,3.03605,12.1442,4.69639
pfet_05v0,ff,27,5.00,1.00u,4,rlin_at_50mV,0.05,0.0172818,2.89322,11.5729,4.95
pfet_05v0,ff,27,5.00,1.00u,8,drop_at_50mA,0.072638,0.05,1.45276,11.6221,4.92736
pfet_05v0,ff,27,5.00,1.00u,8,drop_at_100mA,0.147336,0.1,1.47336,11.7869,4.85266
pfet_05v0,ff,27,5.00,1.00u,8,rlin_at_50mV,0.05,0.0345636,1.44661,11.5729,4.95
pfet_05v0,ff,27,5.00,1.00u,16,drop_at_50mA,0.0360711,0.05,0.721423,11.5428,4.96393
pfet_05v0,ff,27,5.00,1.00u,16,drop_at_100mA,0.072638,0.1,0.72638,11.6221,4.92736
