device,corner,temp_c,vin_v,l_um,w_mm,metric,ioff_a,ioff_per_mm_a
nfet_06v0,ff,27,5.50,0.60u,2,ioff_vgs0,5.15833E-09,2.57917E-09
nfet_06v0,ff,27,5.50,0.60u,4,ioff_vgs0,1.03167E-08,2.57917E-09
nfet_06v0,ff,27,5.50,0.60u,8,ioff_vgs0,2.06333E-08,2.57917E-09
nfet_06v0,ff,27,5.50,0.60u,16,ioff_vgs0,4.12667E-08,2.57917E-09
nfet_06v0,ff,27,5.50,0.80u,1,ioff_vgs0,2.64183E-10,2.64183E-10
nfet_06v0,ff,27,5.50,0.80u,2,ioff_vgs0,5.28366E-10,2.64183E-10
nfet_06v0,ff,27,5.50,0.80u,4,ioff_vgs0,1.05673E-09,2.64183E-10
nfet_06v0,ff,27,5.50,0.80u,8,ioff_vgs0,2.11346E-09,2.64183E-10
nfet_06v0,ff,27,5.50,0.80u,16,ioff_vgs0,4.22693E-09,2.64183E-10
nfet_06v0,ff,27,5.50,1.20u,1,ioff_vgs0,8.08242E-11,8.08242E-11
nfet_06v0,ff,27,5.50,1.20u,2,ioff_vgs0,1.61648E-10,8.08242E-11
nfet_06v0,ff,27,5.50,1.20u,4,ioff_vgs0,3.23297E-10,8.08242E-11
nfet_06v0,ff,27,5.50,1.20u,8,ioff_vgs0,6.46594E-10,8.08242E-11
nfet_06v0,ff,27,5.50,1.20u,16,ioff_vgs0,1.29319E-09,8.08242E-11
nfet_06v0,ff,125,2.10,0.60u,1,ioff_vgs0,2.21639E-07,2.21639E-07
nfet_06v0,ff,125,2.10,0.60u,2,ioff_vgs0,4.43278E-07,2.21639E-07
nfet_06v0,ff,125,2.10,0.60u,4,ioff_vgs0,8.86557E-07,2.21639E-07
nfet_06v0,ff,125,2.10,0.60u,8,ioff_vgs0,1.77311E-06,2.21639E-07
nfet_06v0,ff,125,2.10,0.60u,16,ioff_vgs0,3.54623E-06,2.21639E-07
nfet_06v0,ff,125,2.10,0.80u,1,ioff_vgs0,4.40979E-08,4.40979E-08
nfet_06v0,ff,125,2.10,0.80u,2,ioff_vgs0,8.81958E-08,4.40979E-08
nfet_06v0,ff,125,2.10,0.80u,4,ioff_vgs0,1.76392E-07,4.40979E-08
nfet_06v0,ff,125,2.10,0.80u,8,ioff_vgs0,3.52783E-07,4.40979E-08
nfet_06v0,ff,125,2.10,0.80u,16,ioff_vgs0,7.05567E-07,4.40979E-08
nfet_06v0,ff,125,2.10,1.20u,1,ioff_vgs0,2.18222E-08,2.18222E-08
nfet_06v0,ff,125,2.10,1.20u,2,ioff_vgs0,4.36445E-08,2.18222E-08
nfet_06v0,ff,125,2.10,1.20u,4,ioff_vgs0,8.72889E-08,2.18222E-08
nfet_06v0,ff,125,2.10,1.20u,8,ioff_vgs0,1.74578E-07,2.18222E-08
nfet_06v0,ff,125,2.10,1.20u,16,ioff_vgs0,3.49156E-07,2.18222E-08
nfet_06v0,ff,125,2.97,0.60u,1,ioff_vgs0,3.0197E-07,3.0197E-07
nfet_06v0,ff,125,2.97,0.60u,2,ioff_vgs0,6.0394E-07,3.0197E-07
nfet_06v0,ff,125,2.97,0.60u,4,ioff_vgs0,1.20788E-06,3.0197E-07
nfet_06v0,ff,125,2.97,0.60u,8,ioff_vgs0,2.41576E-06,3.0197E-07
nfet_06v0,ff,125,2.97,0.60u,16,ioff_vgs0,4.83152E-06,3.0197E-07
nfet_06v0,ff,125,2.97,0.80u,1,ioff_vgs0,5.27856E-08,5.27856E-08
nfet_06v0,ff,125,2.97,0.80u,2,ioff_vgs0,1.05571E-07,5.27856E-08
nfet_06v0,ff,125,2.97,0.80u,4,ioff_vgs0,2.11142E-07,5.27856E-08
nfet_06v0,ff,125,2.97,0.80u,8,ioff_vgs0,4.22285E-07,5.27856E-08
nfet_06v0,ff,125,2.97,0.80u,16,ioff_vgs0,8.44569E-07,5.27856E-08
nfet_06v0,ff,125,2.97,1.20u,1,ioff_vgs0,2.34301E-08,2.34301E-08
nfet_06v0,ff,125,2.97,1.20u,2,ioff_vgs0,4.68602E-08,2.34301E-08
nfet_06v0,ff,125,2.97,1.20u,4,ioff_vgs0,9.37204E-08,2.34301E-08
nfet_06v0,ff,125,2.97,1.20u,8,ioff_vgs0,1.87441E-07,2.34301E-08
nfet_06v0,ff,125,2.97,1.20u,16,ioff_vgs0,3.74881E-07,2.34301E-08
nfet_06v0,ff,125,3.30,0.60u,1,ioff_vgs0,3.33063E-07,3.33063E-07
nfet_06v0,ff,125,3.30,0.60u,2,ioff_vgs0,6.66125E-07,3.33063E-07
nfet_06v0,ff,125,3.30,0.60u,4,ioff_vgs0,1.33225E-06,3.33063E-07
nfet_06v0,ff,125,3.30,0.60u,8,ioff_vgs0,2.6645E-06,3.33063E-07
nfet_06v0,ff,125,3.30,0.60u,16,ioff_vgs0,5.329E-06,3.33063E-07
nfet_06v0,ff,125,3.30,0.80u,1,ioff_vgs0,5.60772E-08,5.60772E-08
nfet_06v0,ff,125,3.30,0.80u,2,ioff_vgs0,1.12154E-07,5.60772E-08
nfet_06v0,ff,125,3.30,0.80u,4,ioff_vgs0,2.24309E-07,5.60772E-08
nfet_06v0,ff,125,3.30,0.80u,8,ioff_vgs0,4.48618E-07,5.60772E-08
nfet_06v0,ff,125,3.30,0.80u,16,ioff_vgs0,8.97235E-07,5.60772E-08
nfet_06v0,ff,125,3.30,1.20u,1,ioff_vgs0,2.40241E-08,2.40241E-08
nfet_06v0,ff,125,3.30,1.20u,2,ioff_vgs0,4.80483E-08,2.40241E-08
nfet_06v0,ff,125,3.30,1.20u,4,ioff_vgs0,9.60966E-08,2.40241E-08
nfet_06v0,ff,125,3.30,1.20u,8,ioff_vgs0,1.92193E-07,2.40241E-08
nfet_06v0,ff,125,3.30,1.20u,16,ioff_vgs0,3.84386E-07,2.40241E-08
nfet_06v0,ff,125,3.63,0.60u,1,ioff_vgs0,3.64457E-07,3.64457E-07
nfet_06v0,ff,125,3.63,0.60u,2,ioff_vgs0,7.28915E-07,3.64457E-07
nfet_06v0,ff,125,3.63,0.60u,4,ioff_vgs0,1.45783E-06,3.64457E-07
nfet_06v0,ff,125,3.63,0.60u,8,ioff_vgs0,2.91566E-06,3.64457E-07
nfet_06v0,ff,125,3.63,0.60u,16,ioff_vgs0,5.83132E-06,3.64457E-07
nfet_06v0,ff,125,3.63,0.80u,1,ioff_vgs0,5.93712E-08,5.93712E-08
nfet_06v0,ff,125,3.63,0.80u,2,ioff_vgs0,1.18742E-07,5.93712E-08
nfet_06v0,ff,125,3.63,0.80u,4,ioff_vgs0,2.37485E-07,5.93712E-08
nfet_06v0,ff,125,3.63,0.80u,8,ioff_vgs0,4.7497E-07,5.93712E-08
nfet_06v0,ff,125,3.63,0.80u,16,ioff_vgs0,9.49939E-07,5.93712E-08
nfet_06v0,ff,125,3.63,1.20u,1,ioff_vgs0,2.46124E-08,2.46124E-08
nfet_06v0,ff,125,3.63,1.20u,2,ioff_vgs0,4.92247E-08,2.46124E-08
nfet_06v0,ff,125,3.63,1.20u,4,ioff_vgs0,9.84495E-08,2.46124E-08
nfet_06v0,ff,125,3.63,1.20u,8,ioff_vgs0,1.96899E-07,2.46124E-08
nfet_06v0,ff,125,3.63,1.20u,16,ioff_vgs0,3.93798E-07,2.46124E-08
nfet_06v0,ff,125,4.50,0.60u,1,ioff_vgs0,4.48522E-07,4.48522E-07
nfet_06v0,ff,125,4.50,0.60u,2,ioff_vgs0,8.97044E-07,4.48522E-07
nfet_06v0,ff,125,4.50,0.60u,4,ioff_vgs0,1.79409E-06,4.48522E-07
nfet_06v0,ff,125,4.50,0.60u,8,ioff_vgs0,3.58818E-06,4.48522E-07
nfet_06v0,ff,125,4.50,0.60u,16,ioff_vgs0,7.17636E-06,4.48522E-07
nfet_06v0,ff,125,4.50,0.80u,1,ioff_vgs0,6.80766E-08,6.80766E-08
nfet_06v0,ff,125,4.50,0.80u,2,ioff_vgs0,1.36153E-07,6.80766E-08
nfet_06v0,ff,125,4.50,0.80u,4,ioff_vgs0,2.72307E-07,6.80766E-08
nfet_06v0,ff,125,4.50,0.80u,8,ioff_vgs0,5.44613E-07,6.80766E-08
nfet_06v0,ff,125,4.50,0.80u,16,ioff_vgs0,1.08923E-06,6.80766E-08
nfet_06v0,ff,125,4.50,1.20u,1,ioff_vgs0,2.6143E-08,2.6143E-08
nfet_06v0,ff,125,4.50,1.20u,2,ioff_vgs0,5.2286E-08,2.6143E-08
nfet_06v0,ff,125,4.50,1.20u,4,ioff_vgs0,1.04572E-07,2.6143E-08
nfet_06v0,ff,125,4.50,1.20u,8,ioff_vgs0,2.09144E-07,2.6143E-08
nfet_06v0,ff,125,4.50,1.20u,16,ioff_vgs0,4.18288E-07,2.6143E-08
nfet_06v0,ff,125,5.00,0.60u,1,ioff_vgs0,4.97593E-07,4.97593E-07
nfet_06v0,ff,125,5.00,0.60u,2,ioff_vgs0,9.95187E-07,4.97593E-07
nfet_06v0,ff,125,5.00,0.60u,4,ioff_vgs0,1.99037E-06,4.97593E-07
nfet_06v0,ff,125,5.00,0.60u,8,ioff_vgs0,3.98075E-06,4.97593E-07
nfet_06v0,ff,125,5.00,0.60u,16,ioff_vgs0,7.96149E-06,4.97593E-07
nfet_06v0,ff,125,5.00,0.80u,1,ioff_vgs0,7.30977E-08,7.30977E-08
nfet_06v0,ff,125,5.00,0.80u,2,ioff_vgs0,1.46195E-07,7.30977E-08
nfet_06v0,ff,125,5.00,0.80u,4,ioff_vgs0,2.92391E-07,7.30977E-08
nfet_06v0,ff,125,5.00,0.80u,8,ioff_vgs0,5.84782E-07,7.30977E-08
nfet_06v0,ff,125,5.00,0.80u,16,ioff_vgs0,1.16956E-06,7.30977E-08
nfet_06v0,ff,125,5.00,1.20u,1,ioff_vgs0,2.70132E-08,2.70132E-08
nfet_06v0,ff,125,5.00,1.20u,2,ioff_vgs0,5.40264E-08,2.70132E-08
nfet_06v0,ff,125,5.00,1.20u,4,ioff_vgs0,1.08053E-07,2.70132E-08
nfet_06v0,ff,125,5.00,1.20u,8,ioff_vgs0,2.16106E-07,2.70132E-08
nfet_06v0,ff,125,5.00,1.20u,16,ioff_vgs0,4.32211E-07,2.70132E-08
nfet_06v0,ff,125,5.50,0.60u,1,ioff_vgs0,5.47154E-07,5.47154E-07
nfet_06v0,ff,125,5.50,0.60u,2,ioff_vgs0,1.09431E-06,5.47154E-07
nfet_06v0,ff,125,5.50,0.60u,4,ioff_vgs0,2.18862E-06,5.47154E-07
nfet_06v0,ff,125,5.50,0.60u,8,ioff_vgs0,4.37723E-06,5.47154E-07
nfet_06v0,ff,125,5.50,0.60u,16,ioff_vgs0,8.75447E-06,5.47154E-07
nfet_06v0,ff,125,5.50,0.80u,1,ioff_vgs0,7.81335E-08,7.81335E-08
nfet_06v0,ff,125,5.50,0.80u,2,ioff_vgs0,1.56267E-07,7.81335E-08
nfet_06v0,ff,125,5.50,0.80u,4,ioff_vgs0,3.12534E-07,7.81335E-08
nfet_06v0,ff,125,5.50,0.80u,8,ioff_vgs0,6.25068E-07,7.81335E-08
nfet_06v0,ff,125,5.50,0.80u,16,ioff_vgs0,1.25014E-06,7.81335E-08
nfet_06v0,ff,125,5.50,1.20u,1,ioff_vgs0,2.78785E-08,2.78785E-08
nfet_06v0,ff,125,5.50,1.20u,2,ioff_vgs0,5.57571E-08,2.78785E-08
nfet_06v0,ff,125,5.50,1.20u,4,ioff_vgs0,1.11514E-07,2.78785E-08
nfet_06v0,ff,125,5.50,1.20u,8,ioff_vgs0,2.23028E-07,2.78785E-08
nfet_06v0,ff,125,5.50,1.20u,16,ioff_vgs0,4.46056E-07,2.78785E-08
nfet_06v0,ss,-40,2.10,0.60u,1,ioff_vgs0,4.35423E-16,4.35423E-16
nfet_06v0,ss,-40,2.10,0.60u,2,ioff_vgs0,8.70846E-16,4.35423E-16
nfet_06v0,ss,-40,2.10,0.60u,4,ioff_vgs0,1.74169E-15,4.35423E-16
nfet_06v0,ss,-40,2.10,0.60u,8,ioff_vgs0,3.48338E-15,4.35423E-16
nfet_06v0,ss,-40,2.10,0.60u,16,ioff_vgs0,6.96677E-15,4.35423E-16
nfet_06v0,ss,-40,2.10,0.80u,1,ioff_vgs0,9.37353E-17,9.37353E-17
nfet_06v0,ss,-40,2.10,0.80u,2,ioff_vgs0,1.87471E-16,9.37353E-17
nfet_06v0,ss,-40,2.10,0.80u,4,ioff_vgs0,3.74941E-16,9.37353E-17
nfet_06v0,ss,-40,2.10,0.80u,8,ioff_vgs0,7.49883E-16,9.37353E-17
nfet_06v0,ss,-40,2.10,0.80u,16,ioff_vgs0,1.49977E-15,9.37353E-17
nfet_06v0,ss,-40,2.10,1.20u,1,ioff_vgs0,4.527E-17,4.527E-17
nfet_06v0,ss,-40,2.10,1.20u,2,ioff_vgs0,9.054E-17,4.527E-17
nfet_06v0,ss,-40,2.10,1.20u,4,ioff_vgs0,1.8108E-16,4.527E-17
nfet_06v0,ss,-40,2.10,1.20u,8,ioff_vgs0,3.6216E-16,4.527E-17
nfet_06v0,ss,-40,2.10,1.20u,16,ioff_vgs0,7.2432E-16,4.527E-17
nfet_06v0,ss,-40,2.97,0.60u,1,ioff_vgs0,5.8559E-16,5.8559E-16
nfet_06v0,ss,-40,2.97,0.60u,2,ioff_vgs0,1.17118E-15,5.8559E-16
nfet_06v0,ss,-40,2.97,0.60u,4,ioff_vgs0,2.34236E-15,5.8559E-16
nfet_06v0,ss,-40,2.97,0.60u,8,ioff_vgs0,4.68472E-15,5.8559E-16
nfet_06v0,ss,-40,2.97,0.60u,16,ioff_vgs0,9.36945E-15,5.8559E-16
nfet_06v0,ss,-40,2.97,0.80u,1,ioff_vgs0,1.13608E-16,1.13608E-16
nfet_06v0,ss,-40,2.97,0.80u,2,ioff_vgs0,2.27215E-16,1.13608E-16
nfet_06v0,ss,-40,2.97,0.80u,4,ioff_vgs0,4.5443E-16,1.13608E-16
nfet_06v0,ss,-40,2.97,0.80u,8,ioff_vgs0,9.0886E-16,1.13608E-16
nfet_06v0,ss,-40,2.97,0.80u,16,ioff_vgs0,1.81772E-15,1.13608E-16
nfet_06v0,ss,-40,2.97,1.20u,1,ioff_vgs0,4.989E-17,4.989E-17
nfet_06v0,ss,-40,2.97,1.20u,2,ioff_vgs0,9.97801E-17,4.989E-17
nfet_06v0,ss,-40,2.97,1.20u,4,ioff_vgs0,1.9956E-16,4.989E-17
nfet_06v0,ss,-40,2.97,1.20u,8,ioff_vgs0,3.9912E-16,4.989E-17
nfet_06v0,ss,-40,2.97,1.20u,16,ioff_vgs0,7.98241E-16,4.989E-17
nfet_06v0,ss,-40,3.30,0.60u,1,ioff_vgs0,6.43392E-16,6.43392E-16
nfet_06v0,ss,-40,3.30,0.60u,2,ioff_vgs0,1.28678E-15,6.43392E-16
nfet_06v0,ss,-40,3.30,0.60u,4,ioff_vgs0,2.57357E-15,6.43392E-16
nfet_06v0,ss,-40,3.30,0.60u,8,ioff_vgs0,5.14714E-15,6.43392E-16
nfet_06v0,ss,-40,3.30,0.60u,16,ioff_vgs0,1.02943E-14,6.43392E-16
nfet_06v0,ss,-40,3.30,0.80u,1,ioff_vgs0,1.21153E-16,1.21153E-16
nfet_06v0,ss,-40,3.30,0.80u,2,ioff_vgs0,2.42305E-16,1.21153E-16
nfet_06v0,ss,-40,3.30,0.80u,4,ioff_vgs0,4.84611E-16,1.21153E-16
nfet_06v0,ss,-40,3.30,0.80u,8,ioff_vgs0,9.69221E-16,1.21153E-16
nfet_06v0,ss,-40,3.30,0.80u,16,ioff_vgs0,1.93844E-15,1.21153E-16
nfet_06v0,ss,-40,3.30,1.20u,1,ioff_vgs0,5.16198E-17,5.16198E-17
nfet_06v0,ss,-40,3.30,1.20u,2,ioff_vgs0,1.0324E-16,5.16198E-17
nfet_06v0,ss,-40,3.30,1.20u,4,ioff_vgs0,2.06479E-16,5.16198E-17
nfet_06v0,ss,-40,3.30,1.20u,8,ioff_vgs0,4.12958E-16,5.16198E-17
nfet_06v0,ss,-40,3.30,1.20u,16,ioff_vgs0,8.25916E-16,5.16198E-17
nfet_06v0,ss,-40,3.63,0.60u,1,ioff_vgs0,7.01608E-16,7.01608E-16
nfet_06v0,ss,-40,3.63,0.60u,2,ioff_vgs0,1.40322E-15,7.01608E-16
nfet_06v0,ss,-40,3.63,0.60u,4,ioff_vgs0,2.80643E-15,7.01608E-16
nfet_06v0,ss,-40,3.63,0.60u,8,ioff_vgs0,5.61286E-15,7.01608E-16
nfet_06v0,ss,-40,3.63,0.60u,16,ioff_vgs0,1.12257E-14,7.01608E-16
nfet_06v0,ss,-40,3.63,0.80u,1,ioff_vgs0,1.28708E-16,1.28708E-16
nfet_06v0,ss,-40,3.63,0.80u,2,ioff_vgs0,2.57417E-16,1.28708E-16
nfet_06v0,ss,-40,3.63,0.80u,4,ioff_vgs0,5.14833E-16,1.28708E-16
nfet_06v0,ss,-40,3.63,0.80u,8,ioff_vgs0,1.02967E-15,1.28708E-16
nfet_06v0,ss,-40,3.63,0.80u,16,ioff_vgs0,2.05933E-15,1.28708E-16
nfet_06v0,ss,-40,3.63,1.20u,1,ioff_vgs0,5.33416E-17,5.33416E-17
nfet_06v0,ss,-40,3.63,1.20u,2,ioff_vgs0,1.06683E-16,5.33416E-17
nfet_06v0,ss,-40,3.63,1.20u,4,ioff_vgs0,2.13367E-16,5.33416E-17
nfet_06v0,ss,-40,3.63,1.20u,8,ioff_vgs0,4.26733E-16,5.33416E-17
nfet_06v0,ss,-40,3.63,1.20u,16,ioff_vgs0,8.53466E-16,5.33416E-17
nfet_06v0,ss,-40,4.50,0.60u,1,ioff_vgs0,8.5687E-16,8.5687E-16
nfet_06v0,ss,-40,4.50,0.60u,2,ioff_vgs0,1.71374E-15,8.5687E-16
nfet_06v0,ss,-40,4.50,0.60u,4,ioff_vgs0,3.42748E-15,8.5687E-16
nfet_06v0,ss,-40,4.50,0.60u,8,ioff_vgs0,6.85496E-15,8.5687E-16
nfet_06v0,ss,-40,4.50,0.60u,16,ioff_vgs0,1.37099E-14,8.5687E-16
nfet_06v0,ss,-40,4.50,0.80u,1,ioff_vgs0,1.48692E-16,1.48692E-16
nfet_06v0,ss,-40,4.50,0.80u,2,ioff_vgs0,2.97383E-16,1.48692E-16
nfet_06v0,ss,-40,4.50,0.80u,4,ioff_vgs0,5.94766E-16,1.48692E-16
nfet_06v0,ss,-40,4.50,0.80u,8,ioff_vgs0,1.18953E-15,1.48692E-16
nfet_06v0,ss,-40,4.50,0.80u,16,ioff_vgs0,2.37906E-15,1.48692E-16
nfet_06v0,ss,-40,4.50,1.20u,1,ioff_vgs0,5.78558E-17,5.78558E-17
nfet_06v0,ss,-40,4.50,1.20u,2,ioff_vgs0,1.15712E-16,5.78558E-17
nfet_06v0,ss,-40,4.50,1.20u,4,ioff_vgs0,2.31423E-16,5.78558E-17
nfet_06v0,ss,-40,4.50,1.20u,8,ioff_vgs0,4.62846E-16,5.78558E-17
nfet_06v0,ss,-40,4.50,1.20u,16,ioff_vgs0,9.25692E-16,5.78558E-17
nfet_06v0,ss,-40,5.00,0.60u,1,ioff_vgs0,9.4715E-16,9.4715E-16
nfet_06v0,ss,-40,5.00,0.60u,2,ioff_vgs0,1.8943E-15,9.4715E-16
nfet_06v0,ss,-40,5.00,0.60u,4,ioff_vgs0,3.7886E-15,9.4715E-16
nfet_06v0,ss,-40,5.00,0.60u,8,ioff_vgs0,7.5772E-15,9.4715E-16
nfet_06v0,ss,-40,5.00,0.60u,16,ioff_vgs0,1.51544E-14,9.4715E-16
nfet_06v0,ss,-40,5.00,0.80u,1,ioff_vgs0,1.60222E-16,1.60222E-16
nfet_06v0,ss,-40,5.00,0.80u,2,ioff_vgs0,3.20444E-16,1.60222E-16
nfet_06v0,ss,-40,5.00,0.80u,4,ioff_vgs0,6.40889E-16,1.60222E-16
nfet_06v0,ss,-40,5.00,0.80u,8,ioff_vgs0,1.28178E-15,1.60222E-16
nfet_06v0,ss,-40,5.00,0.80u,16,ioff_vgs0,2.56356E-15,1.60222E-16
nfet_06v0,ss,-40,5.00,1.20u,1,ioff_vgs0,6.04392E-17,6.04392E-17
nfet_06v0,ss,-40,5.00,1.20u,2,ioff_vgs0,1.20878E-16,6.04392E-17
nfet_06v0,ss,-40,5.00,1.20u,4,ioff_vgs0,2.41757E-16,6.04392E-17
nfet_06v0,ss,-40,5.00,1.20u,8,ioff_vgs0,4.83514E-16,6.04392E-17
nfet_06v0,ss,-40,5.00,1.20u,16,ioff_vgs0,9.67028E-16,6.04392E-17
nfet_06v0,ss,-40,5.50,0.60u,1,ioff_vgs0,1.03811E-15,1.03811E-15
nfet_06v0,ss,-40,5.50,0.60u,2,ioff_vgs0,2.07622E-15,1.03811E-15
nfet_06v0,ss,-40,5.50,0.60u,4,ioff_vgs0,4.15245E-15,1.03811E-15
nfet_06v0,ss,-40,5.50,0.60u,8,ioff_vgs0,8.30489E-15,1.03811E-15
nfet_06v0,ss,-40,5.50,0.60u,16,ioff_vgs0,1.66098E-14,1.03811E-15
nfet_06v0,ss,-40,5.50,0.80u,1,ioff_vgs0,1.71788E-16,1.71788E-16
nfet_06v0,ss,-40,5.50,0.80u,2,ioff_vgs0,3.43576E-16,1.71788E-16
nfet_06v0,ss,-40,5.50,0.80u,4,ioff_vgs0,6.87152E-16,1.71788E-16
nfet_06v0,ss,-40,5.50,0.80u,8,ioff_vgs0,1.3743E-15,1.71788E-16
nfet_06v0,ss,-40,5.50,0.80u,16,ioff_vgs0,2.74861E-15,1.71788E-16
nfet_06v0,ss,-40,5.50,1.20u,1,ioff_vgs0,6.30178E-17,6.30178E-17
nfet_06v0,ss,-40,5.50,1.20u,2,ioff_vgs0,1.26036E-16,6.30178E-17
nfet_06v0,ss,-40,5.50,1.20u,4,ioff_vgs0,2.52071E-16,6.30178E-17
nfet_06v0,ss,-40,5.50,1.20u,8,ioff_vgs0,5.04143E-16,6.30178E-17
nfet_06v0,ss,-40,5.50,1.20u,16,ioff_vgs0,1.00829E-15,6.30178E-17
nfet_06v0,ss,27,2.10,0.60u,1,ioff_vgs0,1.32093E-12,1.32093E-12
nfet_06v0,ss,27,2.10,0.60u,2,ioff_vgs0,2.64186E-12,1.32093E-12
nfet_06v0,ss,27,2.10,0.60u,4,ioff_vgs0,5.28372E-12,1.32093E-12
nfet_06v0,ss,27,2.10,0.60u,8,ioff_vgs0,1.05674E-11,1.32093E-12
nfet_06v0,ss,27,2.10,0.60u,16,ioff_vgs0,2.11349E-11,1.32093E-12
nfet_06v0,ss,27,2.10,0.80u,1,ioff_vgs0,3.63567E-13,3.63567E-13
nfet_06v0,ss,27,2.10,0.80u,2,ioff_vgs0,7.27134E-13,3.63567E-13
nfet_06v0,ss,27,2.10,0.80u,4,ioff_vgs0,1.45427E-12,3.63567E-13
nfet_06v0,ss,27,2.10,0.80u,8,ioff_vgs0,2.90854E-12,3.63567E-13
nfet_06v0,ss,27,2.10,0.80u,16,ioff_vgs0,5.81707E-12,3.63567E-13
nfet_06v0,ss,27,2.10,1.20u,1,ioff_vgs0,1.9341E-13,1.9341E-13
nfet_06v0,ss,27,2.10,1.20u,2,ioff_vgs0,3.8682E-13,1.9341E-13
nfet_06v0,ss,27,2.10,1.20u,4,ioff_vgs0,7.7364E-13,1.9341E-13
nfet_06v0,ss,27,2.10,1.20u,8,ioff_vgs0,1.54728E-12,1.9341E-13
nfet_06v0,ss,27,2.10,1.20u,16,ioff_vgs0,3.09456E-12,1.9341E-13
nfet_06v0,ss,27,2.97,0.60u,1,ioff_vgs0,1.74753E-12,1.74753E-12
nfet_06v0,ss,27,2.97,0.60u,2,ioff_vgs0,3.49507E-12,1.74753E-12
nfet_06v0,ss,27,2.97,0.60u,4,ioff_vgs0,6.99013E-12,1.74753E-12
nfet_06v0,ss,27,2.97,0.60u,8,ioff_vgs0,1.39803E-11,1.74753E-12
nfet_06v0,ss,27,2.97,0.60u,16,ioff_vgs0,2.79605E-11,1.74753E-12
nfet_06v0,ss,27,2.97,0.80u,1,ioff_vgs0,4.31389E-13,4.31389E-13
nfet_06v0,ss,27,2.97,0.80u,2,ioff_vgs0,8.62777E-13,4.31389E-13
nfet_06v0,ss,27,2.97,0.80u,4,ioff_vgs0,1.72555E-12,4.31389E-13
nfet_06v0,ss,27,2.97,0.80u,8,ioff_vgs0,3.45111E-12,4.31389E-13
nfet_06v0,ss,27,2.97,0.80u,16,ioff_vgs0,6.90222E-12,4.31389E-13
nfet_06v0,ss,27,2.97,1.20u,1,ioff_vgs0,2.09993E-13,2.09993E-13
nfet_06v0,ss,27,2.97,1.20u,2,ioff_vgs0,4.19986E-13,2.09993E-13
nfet_06v0,ss,27,2.97,1.20u,4,ioff_vgs0,8.39972E-13,2.09993E-13
nfet_06v0,ss,27,2.97,1.20u,8,ioff_vgs0,1.67994E-12,2.09993E-13
nfet_06v0,ss,27,2.97,1.20u,16,ioff_vgs0,3.35989E-12,2.09993E-13
nfet_06v0,ss,27,3.30,0.60u,1,ioff_vgs0,1.91156E-12,1.91156E-12
nfet_06v0,ss,27,3.30,0.60u,2,ioff_vgs0,3.82312E-12,1.91156E-12
nfet_06v0,ss,27,3.30,0.60u,4,ioff_vgs0,7.64625E-12,1.91156E-12
nfet_06v0,ss,27,3.30,0.60u,8,ioff_vgs0,1.52925E-11,1.91156E-12
nfet_06v0,ss,27,3.30,0.60u,16,ioff_vgs0,3.0585E-11,1.91156E-12
nfet_06v0,ss,27,3.30,0.80u,1,ioff_vgs0,4.57054E-13,4.57054E-13
nfet_06v0,ss,27,3.30,0.80u,2,ioff_vgs0,9.14107E-13,4.57054E-13
nfet_06v0,ss,27,3.30,0.80u,4,ioff_vgs0,1.82821E-12,4.57054E-13
nfet_06v0,ss,27,3.30,0.80u,8,ioff_vgs0,3.65643E-12,4.57054E-13
nfet_06v0,ss,27,3.30,0.80u,16,ioff_vgs0,7.31286E-12,4.57054E-13
nfet_06v0,ss,27,3.30,1.20u,1,ioff_vgs0,2.16169E-13,2.16169E-13
nfet_06v0,ss,27,3.30,1.20u,2,ioff_vgs0,4.32338E-13,2.16169E-13
nfet_06v0,ss,27,3.30,1.20u,4,ioff_vgs0,8.64676E-13,2.16169E-13
nfet_06v0,ss,27,3.30,1.20u,8,ioff_vgs0,1.72935E-12,2.16169E-13
nfet_06v0,ss,27,3.30,1.20u,16,ioff_vgs0,3.4587E-12,2.16169E-13
nfet_06v0,ss,27,3.63,0.60u,1,ioff_vgs0,2.0767E-12,2.0767E-12
nfet_06v0,ss,27,3.63,0.60u,2,ioff_vgs0,4.1534E-12,2.0767E-12
nfet_06v0,ss,27,3.63,0.60u,4,ioff_vgs0,8.3068E-12,2.0767E-12
nfet_06v0,ss,27,3.63,0.60u,8,ioff_vgs0,1.66136E-11,2.0767E-12
nfet_06v0,ss,27,3.63,0.60u,16,ioff_vgs0,3.32272E-11,2.0767E-12
nfet_06v0,ss,27,3.63,0.80u,1,ioff_vgs0,4.82721E-13,4.82721E-13
nfet_06v0,ss,27,3.63,0.80u,2,ioff_vgs0,9.65442E-13,4.82721E-13
nfet_06v0,ss,27,3.63,0.80u,4,ioff_vgs0,1.93088E-12,4.82721E-13
nfet_06v0,ss,27,3.63,0.80u,8,ioff_vgs0,3.86177E-12,4.82721E-13
nfet_06v0,ss,27,3.63,0.80u,16,ioff_vgs0,7.72353E-12,4.82721E-13
nfet_06v0,ss,27,3.63,1.20u,1,ioff_vgs0,2.22304E-13,2.22304E-13
nfet_06v0,ss,27,3.63,1.20u,2,ioff_vgs0,4.44609E-13,2.22304E-13
nfet_06v0,ss,27,3.63,1.20u,4,ioff_vgs0,8.89217E-13,2.22304E-13
