device,corner,temp_c,vin_v,l_um,w_mm,metric,cgg_f,cgd_f,cgg_per_mm_f
pfet_05v0,ff,27,3.63,0.50u,2,cgg_at_vsd300mV,2.81995E-12,1.3969E-12,1.40998E-12
pfet_05v0,ff,27,3.63,0.50u,4,cgg_at_vsd300mV,5.6399E-12,2.79381E-12,1.40998E-12
pfet_05v0,ff,27,3.63,0.50u,8,cgg_at_vsd300mV,1.12798E-11,5.58762E-12,1.40998E-12
pfet_05v0,ff,27,3.63,0.50u,16,cgg_at_vsd300mV,2.25596E-11,1.11752E-11,1.40998E-12
pfet_05v0,ff,27,3.63,0.60u,1,cgg_at_vsd300mV,1.62058E-12,8.02415E-13,1.62058E-12
pfet_05v0,ff,27,3.63,0.60u,2,cgg_at_vsd300mV,3.24116E-12,1.60483E-12,1.62058E-12
pfet_05v0,ff,27,3.63,0.60u,4,cgg_at_vsd300mV,6.48231E-12,3.20966E-12,1.62058E-12
pfet_05v0,ff,27,3.63,0.60u,8,cgg_at_vsd300mV,1.29646E-11,6.41932E-12,1.62058E-12
pfet_05v0,ff,27,3.63,0.60u,16,cgg_at_vsd300mV,2.59293E-11,1.28386E-11,1.62058E-12
pfet_05v0,ff,27,3.63,1.00u,1,cgg_at_vsd300mV,2.48522E-12,1.22948E-12,2.48522E-12
pfet_05v0,ff,27,3.63,1.00u,2,cgg_at_vsd300mV,4.97043E-12,2.45895E-12,2.48522E-12
pfet_05v0,ff,27,3.63,1.00u,4,cgg_at_vsd300mV,9.94086E-12,4.9179E-12,2.48522E-12
pfet_05v0,ff,27,3.63,1.00u,8,cgg_at_vsd300mV,1.98817E-11,9.83581E-12,2.48522E-12
pfet_05v0,ff,27,3.63,1.00u,16,cgg_at_vsd300mV,3.97634E-11,1.96716E-11,2.48522E-12
pfet_05v0,ff,27,4.50,0.50u,1,cgg_at_vsd300mV,1.40789E-12,7.00069E-13,1.40789E-12
pfet_05v0,ff,27,4.50,0.50u,2,cgg_at_vsd300mV,2.81579E-12,1.40014E-12,1.40789E-12
pfet_05v0,ff,27,4.50,0.50u,4,cgg_at_vsd300mV,5.63158E-12,2.80028E-12,1.40789E-12
pfet_05v0,ff,27,4.50,0.50u,8,cgg_at_vsd300mV,1.12632E-11,5.60055E-12,1.40789E-12
pfet_05v0,ff,27,4.50,0.50u,16,cgg_at_vsd300mV,2.25263E-11,1.12011E-11,1.40789E-12
pfet_05v0,ff,27,4.50,0.60u,1,cgg_at_vsd300mV,1.6181E-12,8.04406E-13,1.6181E-12
pfet_05v0,ff,27,4.50,0.60u,2,cgg_at_vsd300mV,3.23621E-12,1.60881E-12,1.6181E-12
pfet_05v0,ff,27,4.50,0.60u,4,cgg_at_vsd300mV,6.47242E-12,3.21763E-12,1.6181E-12
pfet_05v0,ff,27,4.50,0.60u,8,cgg_at_vsd300mV,1.29448E-11,6.43525E-12,1.6181E-12
pfet_05v0,ff,27,4.50,0.60u,16,cgg_at_vsd300mV,2.58897E-11,1.28705E-11,1.6181E-12
pfet_05v0,ff,27,4.50,1.00u,1,cgg_at_vsd300mV,2.48111E-12,1.23288E-12,2.48111E-12
pfet_05v0,ff,27,4.50,1.00u,2,cgg_at_vsd300mV,4.96223E-12,2.46576E-12,2.48111E-12
pfet_05v0,ff,27,4.50,1.00u,4,cgg_at_vsd300mV,9.92446E-12,4.93152E-12,2.48111E-12
pfet_05v0,ff,27,4.50,1.00u,8,cgg_at_vsd300mV,1.98489E-11,9.86303E-12,2.48111E-12
pfet_05v0,ff,27,4.50,1.00u,16,cgg_at_vsd300mV,3.96978E-11,1.97261E-11,2.48111E-12
pfet_05v0,ff,27,5.00,0.50u,1,cgg_at_vsd300mV,1.4059E-12,6.999E-13,1.4059E-12
pfet_05v0,ff,27,5.00,0.50u,2,cgg_at_vsd300mV,2.81179E-12,1.3998E-12,1.4059E-12
pfet_05v0,ff,27,5.00,0.50u,4,cgg_at_vsd300mV,5.62359E-12,2.7996E-12,1.4059E-12
pfet_05v0,ff,27,5.00,0.50u,8,cgg_at_vsd300mV,1.12472E-11,5.5992E-12,1.4059E-12
pfet_05v0,ff,27,5.00,0.50u,16,cgg_at_vsd300mV,2.24943E-11,1.11984E-11,1.4059E-12
pfet_05v0,ff,27,5.00,0.60u,1,cgg_at_vsd300mV,1.61571E-12,8.04213E-13,1.61571E-12
pfet_05v0,ff,27,5.00,0.60u,2,cgg_at_vsd300mV,3.23142E-12,1.60843E-12,1.61571E-12
pfet_05v0,ff,27,5.00,0.60u,4,cgg_at_vsd300mV,6.46285E-12,3.21685E-12,1.61571E-12
pfet_05v0,ff,27,5.00,0.60u,8,cgg_at_vsd300mV,1.29257E-11,6.43371E-12,1.61571E-12
pfet_05v0,ff,27,5.00,0.60u,16,cgg_at_vsd300mV,2.58514E-11,1.28674E-11,1.61571E-12
pfet_05v0,ff,27,5.00,1.00u,1,cgg_at_vsd300mV,2.4771E-12,1.23255E-12,2.4771E-12
pfet_05v0,ff,27,5.00,1.00u,2,cgg_at_vsd300mV,4.9542E-12,2.4651E-12,2.4771E-12
pfet_05v0,ff,27,5.00,1.00u,4,cgg_at_vsd300mV,9.90839E-12,4.9302E-12,2.4771E-12
pfet_05v0,ff,27,5.00,1.00u,8,cgg_at_vsd300mV,1.98168E-11,9.86041E-12,2.4771E-12
pfet_05v0,ff,27,5.00,1.00u,16,cgg_at_vsd300mV,3.96336E-11,1.97208E-11,2.4771E-12
pfet_05v0,ff,27,5.50,0.50u,1,cgg_at_vsd300mV,1.40358E-12,6.9932E-13,1.40358E-12
pfet_05v0,ff,27,5.50,0.50u,2,cgg_at_vsd300mV,2.80715E-12,1.39864E-12,1.40358E-12
pfet_05v0,ff,27,5.50,0.50u,4,cgg_at_vsd300mV,5.61431E-12,2.79728E-12,1.40358E-12
pfet_05v0,ff,27,5.50,0.50u,8,cgg_at_vsd300mV,1.12286E-11,5.59456E-12,1.40358E-12
pfet_05v0,ff,27,5.50,0.50u,16,cgg_at_vsd300mV,2.24572E-11,1.11891E-11,1.40358E-12
pfet_05v0,ff,27,5.50,0.60u,1,cgg_at_vsd300mV,1.61293E-12,8.03522E-13,1.61293E-12
pfet_05v0,ff,27,5.50,0.60u,2,cgg_at_vsd300mV,3.22587E-12,1.60704E-12,1.61293E-12
pfet_05v0,ff,27,5.50,0.60u,4,cgg_at_vsd300mV,6.45173E-12,3.21409E-12,1.61293E-12
pfet_05v0,ff,27,5.50,0.60u,8,cgg_at_vsd300mV,1.29035E-11,6.42817E-12,1.61293E-12
pfet_05v0,ff,27,5.50,0.60u,16,cgg_at_vsd300mV,2.58069E-11,1.28563E-11,1.61293E-12
pfet_05v0,ff,27,5.50,1.00u,1,cgg_at_vsd300mV,2.47242E-12,1.23138E-12,2.47242E-12
pfet_05v0,ff,27,5.50,1.00u,2,cgg_at_vsd300mV,4.94485E-12,2.46276E-12,2.47242E-12
pfet_05v0,ff,27,5.50,1.00u,4,cgg_at_vsd300mV,9.8897E-12,4.92552E-12,2.47242E-12
pfet_05v0,ff,27,5.50,1.00u,8,cgg_at_vsd300mV,1.97794E-11,9.85103E-12,2.47242E-12
pfet_05v0,ff,27,5.50,1.00u,16,cgg_at_vsd300mV,3.95588E-11,1.97021E-11,2.47242E-12
pfet_05v0,ff,125,2.10,0.50u,1,cgg_at_vsd300mV,1.39484E-12,6.70961E-13,1.39484E-12
pfet_05v0,ff,125,2.10,0.50u,2,cgg_at_vsd300mV,2.78968E-12,1.34192E-12,1.39484E-12
pfet_05v0,ff,125,2.10,0.50u,4,cgg_at_vsd300mV,5.57936E-12,2.68384E-12,1.39484E-12
pfet_05v0,ff,125,2.10,0.50u,8,cgg_at_vsd300mV,1.11587E-11,5.36769E-12,1.39484E-12
pfet_05v0,ff,125,2.10,0.50u,16,cgg_at_vsd300mV,2.23175E-11,1.07354E-11,1.39484E-12
pfet_05v0,ff,125,2.10,0.60u,1,cgg_at_vsd300mV,1.6016E-12,7.67994E-13,1.6016E-12
pfet_05v0,ff,125,2.10,0.60u,2,cgg_at_vsd300mV,3.2032E-12,1.53599E-12,1.6016E-12
pfet_05v0,ff,125,2.10,0.60u,4,cgg_at_vsd300mV,6.4064E-12,3.07198E-12,1.6016E-12
pfet_05v0,ff,125,2.10,0.60u,8,cgg_at_vsd300mV,1.28128E-11,6.14395E-12,1.6016E-12
pfet_05v0,ff,125,2.10,0.60u,16,cgg_at_vsd300mV,2.56256E-11,1.22879E-11,1.6016E-12
pfet_05v0,ff,125,2.10,1.00u,1,cgg_at_vsd300mV,2.4509E-12,1.16814E-12,2.4509E-12
pfet_05v0,ff,125,2.10,1.00u,2,cgg_at_vsd300mV,4.9018E-12,2.33628E-12,2.4509E-12
pfet_05v0,ff,125,2.10,1.00u,4,cgg_at_vsd300mV,9.8036E-12,4.67255E-12,2.4509E-12
pfet_05v0,ff,125,2.10,1.00u,8,cgg_at_vsd300mV,1.96072E-11,9.34511E-12,2.4509E-12
pfet_05v0,ff,125,2.10,1.00u,16,cgg_at_vsd300mV,3.92144E-11,1.86902E-11,2.4509E-12
pfet_05v0,ff,125,2.97,0.50u,1,cgg_at_vsd300mV,1.40574E-12,6.93025E-13,1.40574E-12
pfet_05v0,ff,125,2.97,0.50u,2,cgg_at_vsd300mV,2.81149E-12,1.38605E-12,1.40574E-12
pfet_05v0,ff,125,2.97,0.50u,4,cgg_at_vsd300mV,5.62298E-12,2.7721E-12,1.40574E-12
pfet_05v0,ff,125,2.97,0.50u,8,cgg_at_vsd300mV,1.1246E-11,5.5442E-12,1.40574E-12
pfet_05v0,ff,125,2.97,0.50u,16,cgg_at_vsd300mV,2.24919E-11,1.10884E-11,1.40574E-12
pfet_05v0,ff,125,2.97,0.60u,1,cgg_at_vsd300mV,1.61527E-12,7.95644E-13,1.61527E-12
pfet_05v0,ff,125,2.97,0.60u,2,cgg_at_vsd300mV,3.23054E-12,1.59129E-12,1.61527E-12
pfet_05v0,ff,125,2.97,0.60u,4,cgg_at_vsd300mV,6.46108E-12,3.18258E-12,1.61527E-12
pfet_05v0,ff,125,2.97,0.60u,8,cgg_at_vsd300mV,1.29222E-11,6.36515E-12,1.61527E-12
pfet_05v0,ff,125,2.97,0.60u,16,cgg_at_vsd300mV,2.58443E-11,1.27303E-11,1.61527E-12
pfet_05v0,ff,125,2.97,1.00u,1,cgg_at_vsd300mV,2.47558E-12,1.21744E-12,2.47558E-12
pfet_05v0,ff,125,2.97,1.00u,2,cgg_at_vsd300mV,4.95116E-12,2.43488E-12,2.47558E-12
pfet_05v0,ff,125,2.97,1.00u,4,cgg_at_vsd300mV,9.90232E-12,4.86977E-12,2.47558E-12
pfet_05v0,ff,125,2.97,1.00u,8,cgg_at_vsd300mV,1.98046E-11,9.73954E-12,2.47558E-12
pfet_05v0,ff,125,2.97,1.00u,16,cgg_at_vsd300mV,3.96093E-11,1.94791E-11,2.47558E-12
pfet_05v0,ff,125,3.30,0.50u,1,cgg_at_vsd300mV,1.40665E-12,6.95792E-13,1.40665E-12
pfet_05v0,ff,125,3.30,0.50u,2,cgg_at_vsd300mV,2.8133E-12,1.39158E-12,1.40665E-12
pfet_05v0,ff,125,3.30,0.50u,4,cgg_at_vsd300mV,5.6266E-12,2.78317E-12,1.40665E-12
pfet_05v0,ff,125,3.30,0.50u,8,cgg_at_vsd300mV,1.12532E-11,5.56634E-12,1.40665E-12
pfet_05v0,ff,125,3.30,0.50u,16,cgg_at_vsd300mV,2.25064E-11,1.11327E-11,1.40665E-12
pfet_05v0,ff,125,3.30,0.60u,1,cgg_at_vsd300mV,1.61642E-12,7.99076E-13,1.61642E-12
pfet_05v0,ff,125,3.30,0.60u,2,cgg_at_vsd300mV,3.23285E-12,1.59815E-12,1.61642E-12
pfet_05v0,ff,125,3.30,0.60u,4,cgg_at_vsd300mV,6.46569E-12,3.1963E-12,1.61642E-12
pfet_05v0,ff,125,3.30,0.60u,8,cgg_at_vsd300mV,1.29314E-11,6.39261E-12,1.61642E-12
pfet_05v0,ff,125,3.30,0.60u,16,cgg_at_vsd300mV,2.58628E-11,1.27852E-11,1.61642E-12
pfet_05v0,ff,125,3.30,1.00u,1,cgg_at_vsd300mV,2.47771E-12,1.22345E-12,2.47771E-12
pfet_05v0,ff,125,3.30,1.00u,2,cgg_at_vsd300mV,4.95542E-12,2.44691E-12,2.47771E-12
pfet_05v0,ff,125,3.30,1.00u,4,cgg_at_vsd300mV,9.91085E-12,4.89381E-12,2.47771E-12
pfet_05v0,ff,125,3.30,1.00u,8,cgg_at_vsd300mV,1.98217E-11,9.78762E-12,2.47771E-12
pfet_05v0,ff,125,3.30,1.00u,16,cgg_at_vsd300mV,3.96434E-11,1.95752E-11,2.47771E-12
pfet_05v0,ff,125,3.63,0.50u,1,cgg_at_vsd300mV,1.40679E-12,6.97425E-13,1.40679E-12
pfet_05v0,ff,125,3.63,0.50u,2,cgg_at_vsd300mV,2.81359E-12,1.39485E-12,1.40679E-12
pfet_05v0,ff,125,3.63,0.50u,4,cgg_at_vsd300mV,5.62717E-12,2.7897E-12,1.40679E-12
pfet_05v0,ff,125,3.63,0.50u,8,cgg_at_vsd300mV,1.12543E-11,5.5794E-12,1.40679E-12
pfet_05v0,ff,125,3.63,0.50u,16,cgg_at_vsd300mV,2.25087E-11,1.11588E-11,1.40679E-12
pfet_05v0,ff,125,3.63,0.60u,1,cgg_at_vsd300mV,1.61663E-12,8.01099E-13,1.61663E-12
pfet_05v0,ff,125,3.63,0.60u,2,cgg_at_vsd300mV,3.23327E-12,1.6022E-12,1.61663E-12
pfet_05v0,ff,125,3.63,0.60u,4,cgg_at_vsd300mV,6.46653E-12,3.2044E-12,1.61663E-12
pfet_05v0,ff,125,3.63,0.60u,8,cgg_at_vsd300mV,1.29331E-11,6.4088E-12,1.61663E-12
pfet_05v0,ff,125,3.63,0.60u,16,cgg_at_vsd300mV,2.58661E-11,1.28176E-11,1.61663E-12
pfet_05v0,ff,125,3.63,1.00u,1,cgg_at_vsd300mV,2.47819E-12,1.22699E-12,2.47819E-12
pfet_05v0,ff,125,3.63,1.00u,2,cgg_at_vsd300mV,4.95638E-12,2.45398E-12,2.47819E-12
pfet_05v0,ff,125,3.63,1.00u,4,cgg_at_vsd300mV,9.91275E-12,4.90796E-12,2.47819E-12
pfet_05v0,ff,125,3.63,1.00u,8,cgg_at_vsd300mV,1.98255E-11,9.81591E-12,2.47819E-12
pfet_05v0,ff,125,3.63,1.00u,16,cgg_at_vsd300mV,3.9651E-11,1.96318E-11,2.47819E-12
pfet_05v0,ff,125,4.50,0.50u,1,cgg_at_vsd300mV,1.40506E-12,6.98888E-13,1.40506E-12
pfet_05v0,ff,125,4.50,0.50u,2,cgg_at_vsd300mV,2.81011E-12,1.39778E-12,1.40506E-12
pfet_05v0,ff,125,4.50,0.50u,4,cgg_at_vsd300mV,5.62022E-12,2.79555E-12,1.40506E-12
pfet_05v0,ff,125,4.50,0.50u,8,cgg_at_vsd300mV,1.12404E-11,5.5911E-12,1.40506E-12
pfet_05v0,ff,125,4.50,0.50u,16,cgg_at_vsd300mV,2.24809E-11,1.11822E-11,1.40506E-12
pfet_05v0,ff,125,4.50,0.60u,1,cgg_at_vsd300mV,1.61461E-12,8.02932E-13,1.61461E-12
pfet_05v0,ff,125,4.50,0.60u,2,cgg_at_vsd300mV,3.22921E-12,1.60586E-12,1.61461E-12
pfet_05v0,ff,125,4.50,0.60u,4,cgg_at_vsd300mV,6.45843E-12,3.21173E-12,1.61461E-12
pfet_05v0,ff,125,4.50,0.60u,8,cgg_at_vsd300mV,1.29169E-11,6.42346E-12,1.61461E-12
pfet_05v0,ff,125,4.50,0.60u,16,cgg_at_vsd300mV,2.58337E-11,1.28469E-11,1.61461E-12
pfet_05v0,ff,125,4.50,1.00u,1,cgg_at_vsd300mV,2.47494E-12,1.23021E-12,2.47494E-12
pfet_05v0,ff,125,4.50,1.00u,2,cgg_at_vsd300mV,4.94989E-12,2.46043E-12,2.47494E-12
pfet_05v0,ff,125,4.50,1.00u,4,cgg_at_vsd300mV,9.89977E-12,4.92086E-12,2.47494E-12
pfet_05v0,ff,125,4.50,1.00u,8,cgg_at_vsd300mV,1.97995E-11,9.84171E-12,2.47494E-12
pfet_05v0,ff,125,4.50,1.00u,16,cgg_at_vsd300mV,3.95991E-11,1.96834E-11,2.47494E-12
pfet_05v0,ff,125,5.00,0.50u,1,cgg_at_vsd300mV,1.40325E-12,6.98735E-13,1.40325E-12
pfet_05v0,ff,125,5.00,0.50u,2,cgg_at_vsd300mV,2.8065E-12,1.39747E-12,1.40325E-12
pfet_05v0,ff,125,5.00,0.50u,4,cgg_at_vsd300mV,5.613E-12,2.79494E-12,1.40325E-12
pfet_05v0,ff,125,5.00,0.50u,8,cgg_at_vsd300mV,1.1226E-11,5.58988E-12,1.40325E-12
pfet_05v0,ff,125,5.00,0.50u,16,cgg_at_vsd300mV,2.2452E-11,1.11798E-11,1.40325E-12
pfet_05v0,ff,125,5.00,0.60u,1,cgg_at_vsd300mV,1.61246E-12,8.02768E-13,1.61246E-12
pfet_05v0,ff,125,5.00,0.60u,2,cgg_at_vsd300mV,3.22492E-12,1.60554E-12,1.61246E-12
pfet_05v0,ff,125,5.00,0.60u,4,cgg_at_vsd300mV,6.44984E-12,3.21107E-12,1.61246E-12
pfet_05v0,ff,125,5.00,0.60u,8,cgg_at_vsd300mV,1.28997E-11,6.42214E-12,1.61246E-12
pfet_05v0,ff,125,5.00,0.60u,16,cgg_at_vsd300mV,2.57993E-11,1.28443E-11,1.61246E-12
pfet_05v0,ff,125,5.00,1.00u,1,cgg_at_vsd300mV,2.47138E-12,1.22997E-12,2.47138E-12
pfet_05v0,ff,125,5.00,1.00u,2,cgg_at_vsd300mV,4.94276E-12,2.45993E-12,2.47138E-12
pfet_05v0,ff,125,5.00,1.00u,4,cgg_at_vsd300mV,9.88552E-12,4.91987E-12,2.47138E-12
pfet_05v0,ff,125,5.00,1.00u,8,cgg_at_vsd300mV,1.9771E-11,9.83974E-12,2.47138E-12
pfet_05v0,ff,125,5.00,1.00u,16,cgg_at_vsd300mV,3.95421E-11,1.96795E-11,2.47138E-12
pfet_05v0,ff,125,5.50,0.50u,1,cgg_at_vsd300mV,1.40111E-12,6.98194E-13,1.40111E-12
pfet_05v0,ff,125,5.50,0.50u,2,cgg_at_vsd300mV,2.80221E-12,1.39639E-12,1.40111E-12
pfet_05v0,ff,125,5.50,0.50u,4,cgg_at_vsd300mV,5.60443E-12,2.79278E-12,1.40111E-12
pfet_05v0,ff,125,5.50,0.50u,8,cgg_at_vsd300mV,1.12089E-11,5.58555E-12,1.40111E-12
pfet_05v0,ff,125,5.50,0.50u,16,cgg_at_vsd300mV,2.24177E-11,1.11711E-11,1.40111E-12
pfet_05v0,ff,125,5.50,0.60u,1,cgg_at_vsd300mV,1.6099E-12,8.02131E-13,1.6099E-12
pfet_05v0,ff,125,5.50,0.60u,2,cgg_at_vsd300mV,3.2198E-12,1.60426E-12,1.6099E-12
pfet_05v0,ff,125,5.50,0.60u,4,cgg_at_vsd300mV,6.4396E-12,3.20852E-12,1.6099E-12
pfet_05v0,ff,125,5.50,0.60u,8,cgg_at_vsd300mV,1.28792E-11,6.41705E-12,1.6099E-12
pfet_05v0,ff,125,5.50,0.60u,16,cgg_at_vsd300mV,2.57584E-11,1.28341E-11,1.6099E-12
pfet_05v0,ff,125,5.50,1.00u,1,cgg_at_vsd300mV,2.46711E-12,1.22891E-12,2.46711E-12
pfet_05v0,ff,125,5.50,1.00u,2,cgg_at_vsd300mV,4.93422E-12,2.45782E-12,2.46711E-12
pfet_05v0,ff,125,5.50,1.00u,4,cgg_at_vsd300mV,9.86845E-12,4.91564E-12,2.46711E-12
pfet_05v0,ff,125,5.50,1.00u,8,cgg_at_vsd300mV,1.97369E-11,9.83128E-12,2.46711E-12
pfet_05v0,ff,125,5.50,1.00u,16,cgg_at_vsd300mV,3.94738E-11,1.96626E-11,2.46711E-12
pfet_05v0,ss,-40,2.10,0.50u,1,cgg_at_vsd300mV,1.50265E-12,6.76866E-13,1.50265E-12
pfet_05v0,ss,-40,2.10,0.50u,2,cgg_at_vsd300mV,3.0053E-12,1.35373E-12,1.50265E-12
pfet_05v0,ss,-40,2.10,0.50u,4,cgg_at_vsd300mV,6.01059E-12,2.70746E-12,1.50265E-12
pfet_05v0,ss,-40,2.10,0.50u,8,cgg_at_vsd300mV,1.20212E-11,5.41493E-12,1.50265E-12
pfet_05v0,ss,-40,2.10,0.50u,16,cgg_at_vsd300mV,2.40424E-11,1.08299E-11,1.50265E-12
pfet_05v0,ss,-40,2.10,0.60u,1,cgg_at_vsd300mV,1.68381E-12,7.53849E-13,1.68381E-12
pfet_05v0,ss,-40,2.10,0.60u,2,cgg_at_vsd300mV,3.36762E-12,1.5077E-12,1.68381E-12
pfet_05v0,ss,-40,2.10,0.60u,4,cgg_at_vsd300mV,6.73524E-12,3.0154E-12,1.68381E-12
pfet_05v0,ss,-40,2.10,0.60u,8,cgg_at_vsd300mV,1.34705E-11,6.03079E-12,1.68381E-12
pfet_05v0,ss,-40,2.10,0.60u,16,cgg_at_vsd300mV,2.6941E-11,1.20616E-11,1.68381E-12
pfet_05v0,ss,-40,2.10,1.00u,1,cgg_at_vsd300mV,2.42054E-12,1.07033E-12,2.42054E-12
pfet_05v0,ss,-40,2.10,1.00u,2,cgg_at_vsd300mV,4.84108E-12,2.14066E-12,2.42054E-12
pfet_05v0,ss,-40,2.10,1.00u,4,cgg_at_vsd300mV,9.68217E-12,4.28133E-12,2.42054E-12
pfet_05v0,ss,-40,2.10,1.00u,8,cgg_at_vsd300mV,1.93643E-11,8.56266E-12,2.42054E-12
pfet_05v0,ss,-40,2.10,1.00u,16,cgg_at_vsd300mV,3.87287E-11,1.71253E-11,2.42054E-12
pfet_05v0,ss,-40,2.97,0.50u,1,cgg_at_vsd300mV,1.53624E-12,7.50983E-13,1.53624E-12
pfet_05v0,ss,-40,2.97,0.50u,2,cgg_at_vsd300mV,3.07248E-12,1.50197E-12,1.53624E-12
pfet_05v0,ss,-40,2.97,0.50u,4,cgg_at_vsd300mV,6.14496E-12,3.00393E-12,1.53624E-12
pfet_05v0,ss,-40,2.97,0.50u,8,cgg_at_vsd300mV,1.22899E-11,6.00786E-12,1.53624E-12
pfet_05v0,ss,-40,2.97,0.50u,16,cgg_at_vsd300mV,2.45798E-11,1.20157E-11,1.53624E-12
pfet_05v0,ss,-40,2.97,0.60u,1,cgg_at_vsd300mV,1.72377E-12,8.41846E-13,1.72377E-12
pfet_05v0,ss,-40,2.97,0.60u,2,cgg_at_vsd300mV,3.44754E-12,1.68369E-12,1.72377E-12
pfet_05v0,ss,-40,2.97,0.60u,4,cgg_at_vsd300mV,6.89509E-12,3.36738E-12,1.72377E-12
pfet_05v0,ss,-40,2.97,0.60u,8,cgg_at_vsd300mV,1.37902E-11,6.73477E-12,1.72377E-12
pfet_05v0,ss,-40,2.97,0.60u,16,cgg_at_vsd300mV,2.75804E-11,1.34695E-11,1.72377E-12
pfet_05v0,ss,-40,2.97,1.00u,1,cgg_at_vsd300mV,2.4854E-12,1.21145E-12,2.4854E-12
pfet_05v0,ss,-40,2.97,1.00u,2,cgg_at_vsd300mV,4.9708E-12,2.42289E-12,2.4854E-12
pfet_05v0,ss,-40,2.97,1.00u,4,cgg_at_vsd300mV,9.94161E-12,4.84578E-12,2.4854E-12
pfet_05v0,ss,-40,2.97,1.00u,8,cgg_at_vsd300mV,1.98832E-11,9.69156E-12,2.4854E-12
pfet_05v0,ss,-40,2.97,1.00u,16,cgg_at_vsd300mV,3.97664E-11,1.93831E-11,2.4854E-12
pfet_05v0,ss,-40,3.30,0.50u,1,cgg_at_vsd300mV,1.5389E-12,7.5745E-13,1.5389E-12
pfet_05v0,ss,-40,3.30,0.50u,2,cgg_at_vsd300mV,3.07779E-12,1.5149E-12,1.5389E-12
pfet_05v0,ss,-40,3.30,0.50u,4,cgg_at_vsd300mV,6.15558E-12,3.0298E-12,1.5389E-12
pfet_05v0,ss,-40,3.30,0.50u,8,cgg_at_vsd300mV,1.23112E-11,6.0596E-12,1.5389E-12
pfet_05v0,ss,-40,3.30,0.50u,16,cgg_at_vsd300mV,2.46223E-11,1.21192E-11,1.5389E-12
pfet_05v0,ss,-40,3.30,0.60u,1,cgg_at_vsd300mV,1.72691E-12,8.49457E-13,1.72691E-12
pfet_05v0,ss,-40,3.30,0.60u,2,cgg_at_vsd300mV,3.45383E-12,1.69891E-12,1.72691E-12
pfet_05v0,ss,-40,3.30,0.60u,4,cgg_at_vsd300mV,6.90766E-12,3.39783E-12,1.72691E-12
pfet_05v0,ss,-40,3.30,0.60u,8,cgg_at_vsd300mV,1.38153E-11,6.79566E-12,1.72691E-12
pfet_05v0,ss,-40,3.30,0.60u,16,cgg_at_vsd300mV,2.76306E-11,1.35913E-11,1.72691E-12
pfet_05v0,ss,-40,3.30,1.00u,1,cgg_at_vsd300mV,2.49046E-12,1.22347E-12,2.49046E-12
pfet_05v0,ss,-40,3.30,1.00u,2,cgg_at_vsd300mV,4.98091E-12,2.44694E-12,2.49046E-12
pfet_05v0,ss,-40,3.30,1.00u,4,cgg_at_vsd300mV,9.96183E-12,4.89389E-12,2.49046E-12
pfet_05v0,ss,-40,3.30,1.00u,8,cgg_at_vsd300mV,1.99237E-11,9.78778E-12,2.49046E-12
pfet_05v0,ss,-40,3.30,1.00u,16,cgg_at_vsd300mV,3.98473E-11,1.95756E-11,2.49046E-12
pfet_05v0,ss,-40,3.63,0.50u,1,cgg_at_vsd300mV,1.54007E-12,7.61137E-13,1.54007E-12
pfet_05v0,ss,-40,3.63,0.50u,2,cgg_at_vsd300mV,3.08014E-12,1.52227E-12,1.54007E-12
pfet_05v0,ss,-40,3.63,0.50u,4,cgg_at_vsd300mV,6.16029E-12,3.04455E-12,1.54007E-12
pfet_05v0,ss,-40,3.63,0.50u,8,cgg_at_vsd300mV,1.23206E-11,6.0891E-12,1.54007E-12
pfet_05v0,ss,-40,3.63,0.50u,16,cgg_at_vsd300mV,2.46411E-11,1.21782E-11,1.54007E-12
pfet_05v0,ss,-40,3.63,0.60u,1,cgg_at_vsd300mV,1.72831E-12,8.53789E-13,1.72831E-12
pfet_05v0,ss,-40,3.63,0.60u,2,cgg_at_vsd300mV,3.45662E-12,1.70758E-12,1.72831E-12
pfet_05v0,ss,-40,3.63,0.60u,4,cgg_at_vsd300mV,6.91323E-12,3.41516E-12,1.72831E-12
pfet_05v0,ss,-40,3.63,0.60u,8,cgg_at_vsd300mV,1.38265E-11,6.83031E-12,1.72831E-12
pfet_05v0,ss,-40,3.63,0.60u,16,cgg_at_vsd300mV,2.76529E-11,1.36606E-11,1.72831E-12
pfet_05v0,ss,-40,3.63,1.00u,1,cgg_at_vsd300mV,2.49271E-12,1.23029E-12,2.49271E-12
pfet_05v0,ss,-40,3.63,1.00u,2,cgg_at_vsd300mV,4.98541E-12,2.46058E-12,2.49271E-12
pfet_05v0,ss,-40,3.63,1.00u,4,cgg_at_vsd300mV,9.97082E-12,4.92117E-12,2.49271E-12
pfet_05v0,ss,-40,3.63,1.00u,8,cgg_at_vsd300mV,1.99416E-11,9.84233E-12,2.49271E-12
pfet_05v0,ss,-40,3.63,1.00u,16,cgg_at_vsd300mV,3.98833E-11,1.96847E-11,2.49271E-12
pfet_05v0,ss,-40,4.50,0.50u,1,cgg_at_vsd300mV,1.53979E-12,7.65065E-13,1.53979E-12
pfet_05v0,ss,-40,4.50,0.50u,2,cgg_at_vsd300mV,3.07959E-12,1.53013E-12,1.53979E-12
pfet_05v0,ss,-40,4.50,0.50u,4,cgg_at_vsd300mV,6.15917E-12,3.06026E-12,1.53979E-12
