device,corner,temp_c,vin_v,l_um,w_mm,metric,ioff_a,ioff_per_mm_a
pfet_05v0,typical,125,5.50,1.00u,2,ioff_vgs0,5.48628E-10,2.74314E-10
pfet_05v0,typical,125,5.50,1.00u,4,ioff_vgs0,1.09726E-09,2.74314E-10
pfet_05v0,typical,125,5.50,1.00u,8,ioff_vgs0,2.19451E-09,2.74314E-10
pfet_05v0,typical,125,5.50,1.00u,16,ioff_vgs0,4.38902E-09,2.74314E-10
pfet_05v0,ff,-40,2.10,0.50u,1,ioff_vgs0,7.85546E-11,7.85546E-11
pfet_05v0,ff,-40,2.10,0.50u,2,ioff_vgs0,1.57109E-10,7.85546E-11
pfet_05v0,ff,-40,2.10,0.50u,4,ioff_vgs0,3.14219E-10,7.85546E-11
pfet_05v0,ff,-40,2.10,0.50u,8,ioff_vgs0,6.28437E-10,7.85546E-11
pfet_05v0,ff,-40,2.10,0.50u,16,ioff_vgs0,1.25687E-09,7.85546E-11
pfet_05v0,ff,-40,2.10,0.60u,1,ioff_vgs0,7.6783E-11,7.6783E-11
pfet_05v0,ff,-40,2.10,0.60u,2,ioff_vgs0,1.53566E-10,7.6783E-11
pfet_05v0,ff,-40,2.10,0.60u,4,ioff_vgs0,3.07132E-10,7.6783E-11
pfet_05v0,ff,-40,2.10,0.60u,8,ioff_vgs0,6.14264E-10,7.6783E-11
pfet_05v0,ff,-40,2.10,0.60u,16,ioff_vgs0,1.22853E-09,7.6783E-11
pfet_05v0,ff,-40,2.10,1.00u,1,ioff_vgs0,7.37651E-11,7.37651E-11
pfet_05v0,ff,-40,2.10,1.00u,2,ioff_vgs0,1.4753E-10,7.37651E-11
pfet_05v0,ff,-40,2.10,1.00u,4,ioff_vgs0,2.9506E-10,7.37651E-11
pfet_05v0,ff,-40,2.10,1.00u,8,ioff_vgs0,5.9012E-10,7.37651E-11
pfet_05v0,ff,-40,2.10,1.00u,16,ioff_vgs0,1.18024E-09,7.37651E-11
pfet_05v0,ff,-40,2.97,0.50u,1,ioff_vgs0,1.1411E-10,1.1411E-10
pfet_05v0,ff,-40,2.97,0.50u,2,ioff_vgs0,2.2822E-10,1.1411E-10
pfet_05v0,ff,-40,2.97,0.50u,4,ioff_vgs0,4.56441E-10,1.1411E-10
pfet_05v0,ff,-40,2.97,0.50u,8,ioff_vgs0,9.12881E-10,1.1411E-10
pfet_05v0,ff,-40,2.97,0.50u,16,ioff_vgs0,1.82576E-09,1.1411E-10
pfet_05v0,ff,-40,2.97,0.60u,1,ioff_vgs0,1.11512E-10,1.11512E-10
pfet_05v0,ff,-40,2.97,0.60u,2,ioff_vgs0,2.23024E-10,1.11512E-10
pfet_05v0,ff,-40,2.97,0.60u,4,ioff_vgs0,4.46047E-10,1.11512E-10
pfet_05v0,ff,-40,2.97,0.60u,8,ioff_vgs0,8.92094E-10,1.11512E-10
pfet_05v0,ff,-40,2.97,0.60u,16,ioff_vgs0,1.78419E-09,1.11512E-10
pfet_05v0,ff,-40,2.97,1.00u,1,ioff_vgs0,1.07086E-10,1.07086E-10
pfet_05v0,ff,-40,2.97,1.00u,2,ioff_vgs0,2.14171E-10,1.07086E-10
pfet_05v0,ff,-40,2.97,1.00u,4,ioff_vgs0,4.28342E-10,1.07086E-10
pfet_05v0,ff,-40,2.97,1.00u,8,ioff_vgs0,8.56685E-10,1.07086E-10
pfet_05v0,ff,-40,2.97,1.00u,16,ioff_vgs0,1.71337E-09,1.07086E-10
pfet_05v0,ff,-40,3.30,0.50u,1,ioff_vgs0,1.27328E-10,1.27328E-10
pfet_05v0,ff,-40,3.30,0.50u,2,ioff_vgs0,2.54656E-10,1.27328E-10
pfet_05v0,ff,-40,3.30,0.50u,4,ioff_vgs0,5.09311E-10,1.27328E-10
pfet_05v0,ff,-40,3.30,0.50u,8,ioff_vgs0,1.01862E-09,1.27328E-10
pfet_05v0,ff,-40,3.30,0.50u,16,ioff_vgs0,2.03724E-09,1.27328E-10
pfet_05v0,ff,-40,3.30,0.60u,1,ioff_vgs0,1.24424E-10,1.24424E-10
pfet_05v0,ff,-40,3.30,0.60u,2,ioff_vgs0,2.48848E-10,1.24424E-10
pfet_05v0,ff,-40,3.30,0.60u,4,ioff_vgs0,4.97696E-10,1.24424E-10
pfet_05v0,ff,-40,3.30,0.60u,8,ioff_vgs0,9.95392E-10,1.24424E-10
pfet_05v0,ff,-40,3.30,0.60u,16,ioff_vgs0,1.99078E-09,1.24424E-10
pfet_05v0,ff,-40,3.30,1.00u,1,ioff_vgs0,1.19478E-10,1.19478E-10
pfet_05v0,ff,-40,3.30,1.00u,2,ioff_vgs0,2.38956E-10,1.19478E-10
pfet_05v0,ff,-40,3.30,1.00u,4,ioff_vgs0,4.77911E-10,1.19478E-10
pfet_05v0,ff,-40,3.30,1.00u,8,ioff_vgs0,9.55822E-10,1.19478E-10
pfet_05v0,ff,-40,3.30,1.00u,16,ioff_vgs0,1.91164E-09,1.19478E-10
pfet_05v0,ff,-40,3.63,0.50u,1,ioff_vgs0,1.4047E-10,1.4047E-10
pfet_05v0,ff,-40,3.63,0.50u,2,ioff_vgs0,2.80941E-10,1.4047E-10
pfet_05v0,ff,-40,3.63,0.50u,4,ioff_vgs0,5.61881E-10,1.4047E-10
pfet_05v0,ff,-40,3.63,0.50u,8,ioff_vgs0,1.12376E-09,1.4047E-10
pfet_05v0,ff,-40,3.63,0.50u,16,ioff_vgs0,2.24753E-09,1.4047E-10
pfet_05v0,ff,-40,3.63,0.60u,1,ioff_vgs0,1.37264E-10,1.37264E-10
pfet_05v0,ff,-40,3.63,0.60u,2,ioff_vgs0,2.74527E-10,1.37264E-10
pfet_05v0,ff,-40,3.63,0.60u,4,ioff_vgs0,5.49054E-10,1.37264E-10
pfet_05v0,ff,-40,3.63,0.60u,8,ioff_vgs0,1.09811E-09,1.37264E-10
pfet_05v0,ff,-40,3.63,0.60u,16,ioff_vgs0,2.19622E-09,1.37264E-10
pfet_05v0,ff,-40,3.63,1.00u,1,ioff_vgs0,1.31801E-10,1.31801E-10
pfet_05v0,ff,-40,3.63,1.00u,2,ioff_vgs0,2.63602E-10,1.31801E-10
pfet_05v0,ff,-40,3.63,1.00u,4,ioff_vgs0,5.27205E-10,1.31801E-10
pfet_05v0,ff,-40,3.63,1.00u,8,ioff_vgs0,1.05441E-09,1.31801E-10
pfet_05v0,ff,-40,3.63,1.00u,16,ioff_vgs0,2.10882E-09,1.31801E-10
pfet_05v0,ff,-40,4.50,0.50u,1,ioff_vgs0,1.74906E-10,1.74906E-10
pfet_05v0,ff,-40,4.50,0.50u,2,ioff_vgs0,3.49812E-10,1.74906E-10
pfet_05v0,ff,-40,4.50,0.50u,4,ioff_vgs0,6.99624E-10,1.74906E-10
pfet_05v0,ff,-40,4.50,0.50u,8,ioff_vgs0,1.39925E-09,1.74906E-10
pfet_05v0,ff,-40,4.50,0.50u,16,ioff_vgs0,2.7985E-09,1.74906E-10
pfet_05v0,ff,-40,4.50,0.60u,1,ioff_vgs0,1.70907E-10,1.70907E-10
pfet_05v0,ff,-40,4.50,0.60u,2,ioff_vgs0,3.41813E-10,1.70907E-10
pfet_05v0,ff,-40,4.50,0.60u,4,ioff_vgs0,6.83626E-10,1.70907E-10
pfet_05v0,ff,-40,4.50,0.60u,8,ioff_vgs0,1.36725E-09,1.70907E-10
pfet_05v0,ff,-40,4.50,0.60u,16,ioff_vgs0,2.73451E-09,1.70907E-10
pfet_05v0,ff,-40,4.50,1.00u,1,ioff_vgs0,1.64095E-10,1.64095E-10
pfet_05v0,ff,-40,4.50,1.00u,2,ioff_vgs0,3.28189E-10,1.64095E-10
pfet_05v0,ff,-40,4.50,1.00u,4,ioff_vgs0,6.56379E-10,1.64095E-10
pfet_05v0,ff,-40,4.50,1.00u,8,ioff_vgs0,1.31276E-09,1.64095E-10
pfet_05v0,ff,-40,4.50,1.00u,16,ioff_vgs0,2.62552E-09,1.64095E-10
pfet_05v0,ff,-40,5.00,0.50u,1,ioff_vgs0,1.94615E-10,1.94615E-10
pfet_05v0,ff,-40,5.00,0.50u,2,ioff_vgs0,3.8923E-10,1.94615E-10
pfet_05v0,ff,-40,5.00,0.50u,4,ioff_vgs0,7.7846E-10,1.94615E-10
pfet_05v0,ff,-40,5.00,0.50u,8,ioff_vgs0,1.55692E-09,1.94615E-10
pfet_05v0,ff,-40,5.00,0.50u,16,ioff_vgs0,3.11384E-09,1.94615E-10
pfet_05v0,ff,-40,5.00,0.60u,1,ioff_vgs0,1.90162E-10,1.90162E-10
pfet_05v0,ff,-40,5.00,0.60u,2,ioff_vgs0,3.80325E-10,1.90162E-10
pfet_05v0,ff,-40,5.00,0.60u,4,ioff_vgs0,7.6065E-10,1.90162E-10
pfet_05v0,ff,-40,5.00,0.60u,8,ioff_vgs0,1.5213E-09,1.90162E-10
pfet_05v0,ff,-40,5.00,0.60u,16,ioff_vgs0,3.0426E-09,1.90162E-10
pfet_05v0,ff,-40,5.00,1.00u,1,ioff_vgs0,1.82579E-10,1.82579E-10
pfet_05v0,ff,-40,5.00,1.00u,2,ioff_vgs0,3.65158E-10,1.82579E-10
pfet_05v0,ff,-40,5.00,1.00u,4,ioff_vgs0,7.30317E-10,1.82579E-10
pfet_05v0,ff,-40,5.00,1.00u,8,ioff_vgs0,1.46063E-09,1.82579E-10
pfet_05v0,ff,-40,5.00,1.00u,16,ioff_vgs0,2.92127E-09,1.82579E-10
pfet_05v0,ff,-40,5.50,0.50u,1,ioff_vgs0,2.14289E-10,2.14289E-10
pfet_05v0,ff,-40,5.50,0.50u,2,ioff_vgs0,4.28579E-10,2.14289E-10
pfet_05v0,ff,-40,5.50,0.50u,4,ioff_vgs0,8.57157E-10,2.14289E-10
pfet_05v0,ff,-40,5.50,0.50u,8,ioff_vgs0,1.71431E-09,2.14289E-10
pfet_05v0,ff,-40,5.50,0.50u,16,ioff_vgs0,3.42863E-09,2.14289E-10
pfet_05v0,ff,-40,5.50,0.60u,1,ioff_vgs0,2.09385E-10,2.09385E-10
pfet_05v0,ff,-40,5.50,0.60u,2,ioff_vgs0,4.18769E-10,2.09385E-10
pfet_05v0,ff,-40,5.50,0.60u,4,ioff_vgs0,8.37539E-10,2.09385E-10
pfet_05v0,ff,-40,5.50,0.60u,8,ioff_vgs0,1.67508E-09,2.09385E-10
pfet_05v0,ff,-40,5.50,0.60u,16,ioff_vgs0,3.35016E-09,2.09385E-10
pfet_05v0,ff,-40,5.50,1.00u,1,ioff_vgs0,2.01032E-10,2.01032E-10
pfet_05v0,ff,-40,5.50,1.00u,2,ioff_vgs0,4.02064E-10,2.01032E-10
pfet_05v0,ff,-40,5.50,1.00u,4,ioff_vgs0,8.04128E-10,2.01032E-10
pfet_05v0,ff,-40,5.50,1.00u,8,ioff_vgs0,1.60826E-09,2.01032E-10
pfet_05v0,ff,-40,5.50,1.00u,16,ioff_vgs0,3.21651E-09,2.01032E-10
pfet_05v0,ff,27,2.10,0.50u,1,ioff_vgs0,8.15868E-11,8.15868E-11
pfet_05v0,ff,27,2.10,0.50u,2,ioff_vgs0,1.63174E-10,8.15868E-11
pfet_05v0,ff,27,2.10,0.50u,4,ioff_vgs0,3.26347E-10,8.15868E-11
pfet_05v0,ff,27,2.10,0.50u,8,ioff_vgs0,6.52695E-10,8.15868E-11
pfet_05v0,ff,27,2.10,0.50u,16,ioff_vgs0,1.30539E-09,8.15868E-11
pfet_05v0,ff,27,2.10,0.60u,1,ioff_vgs0,7.8346E-11,7.8346E-11
pfet_05v0,ff,27,2.10,0.60u,2,ioff_vgs0,1.56692E-10,7.8346E-11
pfet_05v0,ff,27,2.10,0.60u,4,ioff_vgs0,3.13384E-10,7.8346E-11
pfet_05v0,ff,27,2.10,0.60u,8,ioff_vgs0,6.26768E-10,7.8346E-11
pfet_05v0,ff,27,2.10,0.60u,16,ioff_vgs0,1.25354E-09,7.8346E-11
pfet_05v0,ff,27,2.10,1.00u,1,ioff_vgs0,7.44642E-11,7.44642E-11
pfet_05v0,ff,27,2.10,1.00u,2,ioff_vgs0,1.48928E-10,7.44642E-11
pfet_05v0,ff,27,2.10,1.00u,4,ioff_vgs0,2.97857E-10,7.44642E-11
pfet_05v0,ff,27,2.10,1.00u,8,ioff_vgs0,5.95714E-10,7.44642E-11
pfet_05v0,ff,27,2.10,1.00u,16,ioff_vgs0,1.19143E-09,7.44642E-11
pfet_05v0,ff,27,2.97,0.50u,1,ioff_vgs0,1.1842E-10,1.1842E-10
pfet_05v0,ff,27,2.97,0.50u,2,ioff_vgs0,2.36839E-10,1.1842E-10
pfet_05v0,ff,27,2.97,0.50u,4,ioff_vgs0,4.73679E-10,1.1842E-10
pfet_05v0,ff,27,2.97,0.50u,8,ioff_vgs0,9.47358E-10,1.1842E-10
pfet_05v0,ff,27,2.97,0.50u,16,ioff_vgs0,1.89472E-09,1.1842E-10
pfet_05v0,ff,27,2.97,0.60u,1,ioff_vgs0,1.13376E-10,1.13376E-10
pfet_05v0,ff,27,2.97,0.60u,2,ioff_vgs0,2.26752E-10,1.13376E-10
pfet_05v0,ff,27,2.97,0.60u,4,ioff_vgs0,4.53505E-10,1.13376E-10
pfet_05v0,ff,27,2.97,0.60u,8,ioff_vgs0,9.07009E-10,1.13376E-10
pfet_05v0,ff,27,2.97,0.60u,16,ioff_vgs0,1.81402E-09,1.13376E-10
pfet_05v0,ff,27,2.97,1.00u,1,ioff_vgs0,1.078E-10,1.078E-10
pfet_05v0,ff,27,2.97,1.00u,2,ioff_vgs0,2.156E-10,1.078E-10
pfet_05v0,ff,27,2.97,1.00u,4,ioff_vgs0,4.312E-10,1.078E-10
pfet_05v0,ff,27,2.97,1.00u,8,ioff_vgs0,8.624E-10,1.078E-10
pfet_05v0,ff,27,2.97,1.00u,16,ioff_vgs0,1.7248E-09,1.078E-10
pfet_05v0,ff,27,3.30,0.50u,1,ioff_vgs0,1.32216E-10,1.32216E-10
pfet_05v0,ff,27,3.30,0.50u,2,ioff_vgs0,2.64431E-10,1.32216E-10
pfet_05v0,ff,27,3.30,0.50u,4,ioff_vgs0,5.28863E-10,1.32216E-10
pfet_05v0,ff,27,3.30,0.50u,8,ioff_vgs0,1.05773E-09,1.32216E-10
pfet_05v0,ff,27,3.30,0.50u,16,ioff_vgs0,2.11545E-09,1.32216E-10
pfet_05v0,ff,27,3.30,0.60u,1,ioff_vgs0,1.26411E-10,1.26411E-10
pfet_05v0,ff,27,3.30,0.60u,2,ioff_vgs0,2.52822E-10,1.26411E-10
pfet_05v0,ff,27,3.30,0.60u,4,ioff_vgs0,5.05645E-10,1.26411E-10
pfet_05v0,ff,27,3.30,0.60u,8,ioff_vgs0,1.01129E-09,1.26411E-10
pfet_05v0,ff,27,3.30,0.60u,16,ioff_vgs0,2.02258E-09,1.26411E-10
pfet_05v0,ff,27,3.30,1.00u,1,ioff_vgs0,1.20198E-10,1.20198E-10
pfet_05v0,ff,27,3.30,1.00u,2,ioff_vgs0,2.40395E-10,1.20198E-10
pfet_05v0,ff,27,3.30,1.00u,4,ioff_vgs0,4.8079E-10,1.20198E-10
pfet_05v0,ff,27,3.30,1.00u,8,ioff_vgs0,9.61581E-10,1.20198E-10
pfet_05v0,ff,27,3.30,1.00u,16,ioff_vgs0,1.92316E-09,1.20198E-10
pfet_05v0,ff,27,3.63,0.50u,1,ioff_vgs0,1.45996E-10,1.45996E-10
pfet_05v0,ff,27,3.63,0.50u,2,ioff_vgs0,2.91992E-10,1.45996E-10
pfet_05v0,ff,27,3.63,0.50u,4,ioff_vgs0,5.83985E-10,1.45996E-10
pfet_05v0,ff,27,3.63,0.50u,8,ioff_vgs0,1.16797E-09,1.45996E-10
pfet_05v0,ff,27,3.63,0.50u,16,ioff_vgs0,2.33594E-09,1.45996E-10
pfet_05v0,ff,27,3.63,0.60u,1,ioff_vgs0,1.39379E-10,1.39379E-10
pfet_05v0,ff,27,3.63,0.60u,2,ioff_vgs0,2.78758E-10,1.39379E-10
pfet_05v0,ff,27,3.63,0.60u,4,ioff_vgs0,5.57515E-10,1.39379E-10
pfet_05v0,ff,27,3.63,0.60u,8,ioff_vgs0,1.11503E-09,1.39379E-10
pfet_05v0,ff,27,3.63,0.60u,16,ioff_vgs0,2.23006E-09,1.39379E-10
pfet_05v0,ff,27,3.63,1.00u,1,ioff_vgs0,1.32526E-10,1.32526E-10
pfet_05v0,ff,27,3.63,1.00u,2,ioff_vgs0,2.65052E-10,1.32526E-10
pfet_05v0,ff,27,3.63,1.00u,4,ioff_vgs0,5.30104E-10,1.32526E-10
pfet_05v0,ff,27,3.63,1.00u,8,ioff_vgs0,1.06021E-09,1.32526E-10
pfet_05v0,ff,27,3.63,1.00u,16,ioff_vgs0,2.12042E-09,1.32526E-10
pfet_05v0,ff,27,4.50,0.50u,1,ioff_vgs0,1.82458E-10,1.82458E-10
pfet_05v0,ff,27,4.50,0.50u,2,ioff_vgs0,3.64915E-10,1.82458E-10
pfet_05v0,ff,27,4.50,0.50u,4,ioff_vgs0,7.2983E-10,1.82458E-10
pfet_05v0,ff,27,4.50,0.50u,8,ioff_vgs0,1.45966E-09,1.82458E-10
pfet_05v0,ff,27,4.50,0.50u,16,ioff_vgs0,2.91932E-09,1.82458E-10
pfet_05v0,ff,27,4.50,0.60u,1,ioff_vgs0,1.73392E-10,1.73392E-10
pfet_05v0,ff,27,4.50,0.60u,2,ioff_vgs0,3.46784E-10,1.73392E-10
pfet_05v0,ff,27,4.50,0.60u,4,ioff_vgs0,6.93567E-10,1.73392E-10
pfet_05v0,ff,27,4.50,0.60u,8,ioff_vgs0,1.38713E-09,1.73392E-10
pfet_05v0,ff,27,4.50,0.60u,16,ioff_vgs0,2.77427E-09,1.73392E-10
pfet_05v0,ff,27,4.50,1.00u,1,ioff_vgs0,1.64834E-10,1.64834E-10
pfet_05v0,ff,27,4.50,1.00u,2,ioff_vgs0,3.29668E-10,1.64834E-10
pfet_05v0,ff,27,4.50,1.00u,4,ioff_vgs0,6.59337E-10,1.64834E-10
pfet_05v0,ff,27,4.50,1.00u,8,ioff_vgs0,1.31867E-09,1.64834E-10
pfet_05v0,ff,27,4.50,1.00u,16,ioff_vgs0,2.63735E-09,1.64834E-10
pfet_05v0,ff,27,5.00,0.50u,1,ioff_vgs0,2.03632E-10,2.03632E-10
pfet_05v0,ff,27,5.00,0.50u,2,ioff_vgs0,4.07264E-10,2.03632E-10
pfet_05v0,ff,27,5.00,0.50u,4,ioff_vgs0,8.14529E-10,2.03632E-10
pfet_05v0,ff,27,5.00,0.50u,8,ioff_vgs0,1.62906E-09,2.03632E-10
pfet_05v0,ff,27,5.00,0.50u,16,ioff_vgs0,3.25811E-09,2.03632E-10
pfet_05v0,ff,27,5.00,0.60u,1,ioff_vgs0,1.92894E-10,1.92894E-10
pfet_05v0,ff,27,5.00,0.60u,2,ioff_vgs0,3.85789E-10,1.92894E-10
pfet_05v0,ff,27,5.00,0.60u,4,ioff_vgs0,7.71577E-10,1.92894E-10
pfet_05v0,ff,27,5.00,0.60u,8,ioff_vgs0,1.54315E-09,1.92894E-10
pfet_05v0,ff,27,5.00,0.60u,16,ioff_vgs0,3.08631E-09,1.92894E-10
pfet_05v0,ff,27,5.00,1.00u,1,ioff_vgs0,1.8333E-10,1.8333E-10
pfet_05v0,ff,27,5.00,1.00u,2,ioff_vgs0,3.66661E-10,1.8333E-10
pfet_05v0,ff,27,5.00,1.00u,4,ioff_vgs0,7.33322E-10,1.8333E-10
pfet_05v0,ff,27,5.00,1.00u,8,ioff_vgs0,1.46664E-09,1.8333E-10
pfet_05v0,ff,27,5.00,1.00u,16,ioff_vgs0,2.93329E-09,1.8333E-10
pfet_05v0,ff,27,5.50,0.50u,1,ioff_vgs0,2.25118E-10,2.25118E-10
pfet_05v0,ff,27,5.50,0.50u,2,ioff_vgs0,4.50236E-10,2.25118E-10
pfet_05v0,ff,27,5.50,0.50u,4,ioff_vgs0,9.00471E-10,2.25118E-10
pfet_05v0,ff,27,5.50,0.50u,8,ioff_vgs0,1.80094E-09,2.25118E-10
pfet_05v0,ff,27,5.50,0.50u,16,ioff_vgs0,3.60189E-09,2.25118E-10
pfet_05v0,ff,27,5.50,0.60u,1,ioff_vgs0,2.12412E-10,2.12412E-10
pfet_05v0,ff,27,5.50,0.60u,2,ioff_vgs0,4.24824E-10,2.12412E-10
pfet_05v0,ff,27,5.50,0.60u,4,ioff_vgs0,8.49648E-10,2.12412E-10
pfet_05v0,ff,27,5.50,0.60u,8,ioff_vgs0,1.6993E-09,2.12412E-10
pfet_05v0,ff,27,5.50,0.60u,16,ioff_vgs0,3.39859E-09,2.12412E-10
pfet_05v0,ff,27,5.50,1.00u,1,ioff_vgs0,2.01803E-10,2.01803E-10
pfet_05v0,ff,27,5.50,1.00u,2,ioff_vgs0,4.03605E-10,2.01803E-10
pfet_05v0,ff,27,5.50,1.00u,4,ioff_vgs0,8.07211E-10,2.01803E-10
pfet_05v0,ff,27,5.50,1.00u,8,ioff_vgs0,1.61442E-09,2.01803E-10
pfet_05v0,ff,27,5.50,1.00u,16,ioff_vgs0,3.22884E-09,2.01803E-10
pfet_05v0,ff,125,2.10,0.50u,1,ioff_vgs0,4.08158E-09,4.08158E-09
pfet_05v0,ff,125,2.10,0.50u,2,ioff_vgs0,8.16316E-09,4.08158E-09
pfet_05v0,ff,125,2.10,0.50u,4,ioff_vgs0,1.63263E-08,4.08158E-09
pfet_05v0,ff,125,2.10,0.50u,8,ioff_vgs0,3.26526E-08,4.08158E-09
pfet_05v0,ff,125,2.10,0.50u,16,ioff_vgs0,6.53053E-08,4.08158E-09
pfet_05v0,ff,125,2.10,0.60u,1,ioff_vgs0,2.02304E-09,2.02304E-09
pfet_05v0,ff,125,2.10,0.60u,2,ioff_vgs0,4.04607E-09,2.02304E-09
pfet_05v0,ff,125,2.10,0.60u,4,ioff_vgs0,8.09214E-09,2.02304E-09
pfet_05v0,ff,125,2.10,0.60u,8,ioff_vgs0,1.61843E-08,2.02304E-09
pfet_05v0,ff,125,2.10,0.60u,16,ioff_vgs0,3.23686E-08,2.02304E-09
pfet_05v0,ff,125,2.10,1.00u,1,ioff_vgs0,7.73918E-10,7.73918E-10
pfet_05v0,ff,125,2.10,1.00u,2,ioff_vgs0,1.54784E-09,7.73918E-10
pfet_05v0,ff,125,2.10,1.00u,4,ioff_vgs0,3.09567E-09,7.73918E-10
pfet_05v0,ff,125,2.10,1.00u,8,ioff_vgs0,6.19134E-09,7.73918E-10
pfet_05v0,ff,125,2.10,1.00u,16,ioff_vgs0,1.23827E-08,7.73918E-10
pfet_05v0,ff,125,2.97,0.50u,1,ioff_vgs0,5.43994E-09,5.43994E-09
pfet_05v0,ff,125,2.97,0.50u,2,ioff_vgs0,1.08799E-08,5.43994E-09
pfet_05v0,ff,125,2.97,0.50u,4,ioff_vgs0,2.17598E-08,5.43994E-09
pfet_05v0,ff,125,2.97,0.50u,8,ioff_vgs0,4.35195E-08,5.43994E-09
pfet_05v0,ff,125,2.97,0.50u,16,ioff_vgs0,8.7039E-08,5.43994E-09
pfet_05v0,ff,125,2.97,0.60u,1,ioff_vgs0,2.35518E-09,2.35518E-09
pfet_05v0,ff,125,2.97,0.60u,2,ioff_vgs0,4.71035E-09,2.35518E-09
pfet_05v0,ff,125,2.97,0.60u,4,ioff_vgs0,9.4207E-09,2.35518E-09
pfet_05v0,ff,125,2.97,0.60u,8,ioff_vgs0,1.88414E-08,2.35518E-09
pfet_05v0,ff,125,2.97,0.60u,16,ioff_vgs0,3.76828E-08,2.35518E-09
pfet_05v0,ff,125,2.97,1.00u,1,ioff_vgs0,8.21311E-10,8.21311E-10
pfet_05v0,ff,125,2.97,1.00u,2,ioff_vgs0,1.64262E-09,8.21311E-10
pfet_05v0,ff,125,2.97,1.00u,4,ioff_vgs0,3.28524E-09,8.21311E-10
pfet_05v0,ff,125,2.97,1.00u,8,ioff_vgs0,6.57049E-09,8.21311E-10
pfet_05v0,ff,125,2.97,1.00u,16,ioff_vgs0,1.3141E-08,8.21311E-10
pfet_05v0,ff,125,3.30,0.50u,1,ioff_vgs0,6.0282E-09,6.0282E-09
pfet_05v0,ff,125,3.30,0.50u,2,ioff_vgs0,1.20564E-08,6.0282E-09
pfet_05v0,ff,125,3.30,0.50u,4,ioff_vgs0,2.41128E-08,6.0282E-09
pfet_05v0,ff,125,3.30,0.50u,8,ioff_vgs0,4.82256E-08,6.0282E-09
pfet_05v0,ff,125,3.30,0.50u,16,ioff_vgs0,9.64512E-08,6.0282E-09
pfet_05v0,ff,125,3.30,0.60u,1,ioff_vgs0,2.48668E-09,2.48668E-09
pfet_05v0,ff,125,3.30,0.60u,2,ioff_vgs0,4.97336E-09,2.48668E-09
pfet_05v0,ff,125,3.30,0.60u,4,ioff_vgs0,9.94672E-09,2.48668E-09
pfet_05v0,ff,125,3.30,0.60u,8,ioff_vgs0,1.98934E-08,2.48668E-09
pfet_05v0,ff,125,3.30,0.60u,16,ioff_vgs0,3.97869E-08,2.48668E-09
pfet_05v0,ff,125,3.30,1.00u,1,ioff_vgs0,8.38562E-10,8.38562E-10
pfet_05v0,ff,125,3.30,1.00u,2,ioff_vgs0,1.67712E-09,8.38562E-10
pfet_05v0,ff,125,3.30,1.00u,4,ioff_vgs0,3.35425E-09,8.38562E-10
pfet_05v0,ff,125,3.30,1.00u,8,ioff_vgs0,6.7085E-09,8.38562E-10
pfet_05v0,ff,125,3.30,1.00u,16,ioff_vgs0,1.3417E-08,8.38562E-10
pfet_05v0,ff,125,3.63,0.50u,1,ioff_vgs0,6.66185E-09,6.66185E-09
pfet_05v0,ff,125,3.63,0.50u,2,ioff_vgs0,1.33237E-08,6.66185E-09
pfet_05v0,ff,125,3.63,0.50u,4,ioff_vgs0,2.66474E-08,6.66185E-09
pfet_05v0,ff,125,3.63,0.50u,8,ioff_vgs0,5.32948E-08,6.66185E-09
pfet_05v0,ff,125,3.63,0.50u,16,ioff_vgs0,1.0659E-07,6.66185E-09
pfet_05v0,ff,125,3.63,0.60u,1,ioff_vgs0,2.62185E-09,2.62185E-09
pfet_05v0,ff,125,3.63,0.60u,2,ioff_vgs0,5.24369E-09,2.62185E-09
pfet_05v0,ff,125,3.63,0.60u,4,ioff_vgs0,1.04874E-08,2.62185E-09
pfet_05v0,ff,125,3.63,0.60u,8,ioff_vgs0,2.09748E-08,2.62185E-09
pfet_05v0,ff,125,3.63,0.60u,16,ioff_vgs0,4.19495E-08,2.62185E-09
pfet_05v0,ff,125,3.63,1.00u,1,ioff_vgs0,8.55605E-10,8.55605E-10
pfet_05v0,ff,125,3.63,1.00u,2,ioff_vgs0,1.71121E-09,8.55605E-10
pfet_05v0,ff,125,3.63,1.00u,4,ioff_vgs0,3.42242E-09,8.55605E-10
pfet_05v0,ff,125,3.63,1.00u,8,ioff_vgs0,6.84484E-09,8.55605E-10
pfet_05v0,ff,125,3.63,1.00u,16,ioff_vgs0,1.36897E-08,8.55605E-10
pfet_05v0,ff,125,4.50,0.50u,1,ioff_vgs0,8.59125E-09,8.59125E-09
pfet_05v0,ff,125,4.50,0.50u,2,ioff_vgs0,1.71825E-08,8.59125E-09
pfet_05v0,ff,125,4.50,0.50u,4,ioff_vgs0,3.4365E-08,8.59125E-09
pfet_05v0,ff,125,4.50,0.50u,8,ioff_vgs0,6.873E-08,8.59125E-09
pfet_05v0,ff,125,4.50,0.50u,16,ioff_vgs0,1.3746E-07,8.59125E-09
pfet_05v0,ff,125,4.50,0.60u,1,ioff_vgs0,3.00271E-09,3.00271E-09
pfet_05v0,ff,125,4.50,0.60u,2,ioff_vgs0,6.00542E-09,3.00271E-09
pfet_05v0,ff,125,4.50,0.60u,4,ioff_vgs0,1.20108E-08,3.00271E-09
