device,moscap_corner,temp_c,vbias_v,w_um,l_um,area_um2,c_f,c_density_ff_per_um2
cap_pmos_03v3_b,moscap_typical,125,1.20,30,30,900,9.80061E-13,1.08896
cap_nmos_06v0,moscap_typical,125,1.20,10,10,100,2.17416E-13,2.17416
cap_nmos_06v0,moscap_typical,125,1.20,30,30,900,1.95675E-12,2.17416
cap_pmos_06v0,moscap_typical,125,1.20,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,1.20,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,1.35,10,10,100,3.98251E-13,3.98251
cap_nmos_03v3,moscap_typical,125,1.35,30,30,900,3.58426E-12,3.98251
cap_pmos_03v3,moscap_typical,125,1.35,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,1.35,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,1.35,10,10,100,3.97438E-13,3.97438
cap_nmos_03v3_b,moscap_typical,125,1.35,30,30,900,3.57694E-12,3.97438
cap_pmos_03v3_b,moscap_typical,125,1.35,10,10,100,1.01563E-13,1.01563
cap_pmos_03v3_b,moscap_typical,125,1.35,30,30,900,9.14066E-13,1.01563
cap_nmos_06v0,moscap_typical,125,1.35,10,10,100,2.17656E-13,2.17656
cap_nmos_06v0,moscap_typical,125,1.35,30,30,900,1.95891E-12,2.17656
cap_pmos_06v0,moscap_typical,125,1.35,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,1.35,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,1.50,10,10,100,3.98293E-13,3.98293
cap_nmos_03v3,moscap_typical,125,1.50,30,30,900,3.58463E-12,3.98293
cap_pmos_03v3,moscap_typical,125,1.50,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,1.50,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,1.50,10,10,100,3.98043E-13,3.98043
cap_nmos_03v3_b,moscap_typical,125,1.50,30,30,900,3.58239E-12,3.98043
cap_pmos_03v3_b,moscap_typical,125,1.50,10,10,100,9.69311E-14,0.969311
cap_pmos_03v3_b,moscap_typical,125,1.50,30,30,900,8.72379E-13,0.969311
cap_nmos_06v0,moscap_typical,125,1.50,10,10,100,2.17693E-13,2.17693
cap_nmos_06v0,moscap_typical,125,1.50,30,30,900,1.95924E-12,2.17693
cap_pmos_06v0,moscap_typical,125,1.50,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,1.50,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,1.65,10,10,100,3.98299E-13,3.98299
cap_nmos_03v3,moscap_typical,125,1.65,30,30,900,3.58469E-12,3.98299
cap_pmos_03v3,moscap_typical,125,1.65,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,1.65,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,1.65,10,10,100,3.98428E-13,3.98428
cap_nmos_03v3_b,moscap_typical,125,1.65,30,30,900,3.58585E-12,3.98428
cap_pmos_03v3_b,moscap_typical,125,1.65,10,10,100,9.40504E-14,0.940504
cap_pmos_03v3_b,moscap_typical,125,1.65,30,30,900,8.46453E-13,0.940504
cap_nmos_06v0,moscap_typical,125,1.65,10,10,100,2.17699E-13,2.17699
cap_nmos_06v0,moscap_typical,125,1.65,30,30,900,1.95929E-12,2.17699
cap_pmos_06v0,moscap_typical,125,1.65,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,1.65,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,1.80,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,125,1.80,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,125,1.80,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,1.80,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,1.80,10,10,100,3.98673E-13,3.98673
cap_nmos_03v3_b,moscap_typical,125,1.80,30,30,900,3.58806E-12,3.98673
cap_pmos_03v3_b,moscap_typical,125,1.80,10,10,100,9.22761E-14,0.922761
cap_pmos_03v3_b,moscap_typical,125,1.80,30,30,900,8.30485E-13,0.922761
cap_nmos_06v0,moscap_typical,125,1.80,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,125,1.80,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,125,1.80,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,1.80,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,1.95,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,125,1.95,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,125,1.95,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,1.95,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,1.95,10,10,100,3.98829E-13,3.98829
cap_nmos_03v3_b,moscap_typical,125,1.95,30,30,900,3.58946E-12,3.98829
cap_pmos_03v3_b,moscap_typical,125,1.95,10,10,100,9.11898E-14,0.911898
cap_pmos_03v3_b,moscap_typical,125,1.95,30,30,900,8.20708E-13,0.911898
cap_nmos_06v0,moscap_typical,125,1.95,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,125,1.95,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,125,1.95,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,1.95,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,2.10,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,125,2.10,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,125,2.10,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,2.10,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,2.10,10,10,100,3.98928E-13,3.98928
cap_nmos_03v3_b,moscap_typical,125,2.10,30,30,900,3.59035E-12,3.98928
cap_pmos_03v3_b,moscap_typical,125,2.10,10,10,100,9.05271E-14,0.905271
cap_pmos_03v3_b,moscap_typical,125,2.10,30,30,900,8.14744E-13,0.905271
cap_nmos_06v0,moscap_typical,125,2.10,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,125,2.10,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,125,2.10,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,2.10,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,2.25,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,125,2.25,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,125,2.25,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,2.25,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,2.25,10,10,100,3.98991E-13,3.98991
cap_nmos_03v3_b,moscap_typical,125,2.25,30,30,900,3.59092E-12,3.98991
cap_pmos_03v3_b,moscap_typical,125,2.25,10,10,100,9.01238E-14,0.901238
cap_pmos_03v3_b,moscap_typical,125,2.25,30,30,900,8.11114E-13,0.901238
cap_nmos_06v0,moscap_typical,125,2.25,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,125,2.25,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,125,2.25,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,2.25,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,2.40,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,125,2.40,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,125,2.40,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,2.40,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,2.40,10,10,100,3.99031E-13,3.99031
cap_nmos_03v3_b,moscap_typical,125,2.40,30,30,900,3.59128E-12,3.99031
cap_pmos_03v3_b,moscap_typical,125,2.40,10,10,100,8.98786E-14,0.898786
cap_pmos_03v3_b,moscap_typical,125,2.40,30,30,900,8.08908E-13,0.898786
cap_nmos_06v0,moscap_typical,125,2.40,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,125,2.40,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,125,2.40,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,2.40,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,2.55,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,125,2.55,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,125,2.55,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,2.55,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,2.55,10,10,100,3.99056E-13,3.99056
cap_nmos_03v3_b,moscap_typical,125,2.55,30,30,900,3.5915E-12,3.99056
cap_pmos_03v3_b,moscap_typical,125,2.55,10,10,100,8.97298E-14,0.897298
cap_pmos_03v3_b,moscap_typical,125,2.55,30,30,900,8.07568E-13,0.897298
cap_nmos_06v0,moscap_typical,125,2.55,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,125,2.55,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,125,2.55,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,2.55,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,2.70,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,125,2.70,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,125,2.70,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,2.70,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,2.70,10,10,100,3.99072E-13,3.99072
cap_nmos_03v3_b,moscap_typical,125,2.70,30,30,900,3.59165E-12,3.99072
cap_pmos_03v3_b,moscap_typical,125,2.70,10,10,100,8.96394E-14,0.896394
cap_pmos_03v3_b,moscap_typical,125,2.70,30,30,900,8.06755E-13,0.896394
cap_nmos_06v0,moscap_typical,125,2.70,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,125,2.70,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,125,2.70,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,2.70,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,2.85,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,125,2.85,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,125,2.85,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,2.85,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,2.85,10,10,100,3.99082E-13,3.99082
cap_nmos_03v3_b,moscap_typical,125,2.85,30,30,900,3.59174E-12,3.99082
cap_pmos_03v3_b,moscap_typical,125,2.85,10,10,100,8.95846E-14,0.895846
cap_pmos_03v3_b,moscap_typical,125,2.85,30,30,900,8.06261E-13,0.895846
cap_nmos_06v0,moscap_typical,125,2.85,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,125,2.85,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,125,2.85,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,2.85,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,3.00,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,125,3.00,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,125,3.00,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,3.00,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,3.00,10,10,100,3.99089E-13,3.99089
cap_nmos_03v3_b,moscap_typical,125,3.00,30,30,900,3.5918E-12,3.99089
cap_pmos_03v3_b,moscap_typical,125,3.00,10,10,100,8.95513E-14,0.895513
cap_pmos_03v3_b,moscap_typical,125,3.00,30,30,900,8.05962E-13,0.895513
cap_nmos_06v0,moscap_typical,125,3.00,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,125,3.00,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,125,3.00,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,3.00,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,3.15,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,125,3.15,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,125,3.15,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,3.15,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,3.15,10,10,100,3.99093E-13,3.99093
cap_nmos_03v3_b,moscap_typical,125,3.15,30,30,900,3.59184E-12,3.99093
cap_pmos_03v3_b,moscap_typical,125,3.15,10,10,100,8.95311E-14,0.895311
cap_pmos_03v3_b,moscap_typical,125,3.15,30,30,900,8.0578E-13,0.895311
cap_nmos_06v0,moscap_typical,125,3.15,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,125,3.15,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,125,3.15,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,3.15,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_typical,125,3.30,10,10,100,3.983E-13,3.983
cap_nmos_03v3,moscap_typical,125,3.30,30,30,900,3.5847E-12,3.983
cap_pmos_03v3,moscap_typical,125,3.30,10,10,100,3.8E-15,0.038
cap_pmos_03v3,moscap_typical,125,3.30,30,30,900,3.42E-14,0.038
cap_nmos_03v3_b,moscap_typical,125,3.30,10,10,100,3.99095E-13,3.99095
cap_nmos_03v3_b,moscap_typical,125,3.30,30,30,900,3.59186E-12,3.99095
cap_pmos_03v3_b,moscap_typical,125,3.30,10,10,100,8.95189E-14,0.895189
cap_pmos_03v3_b,moscap_typical,125,3.30,30,30,900,8.0567E-13,0.895189
cap_nmos_06v0,moscap_typical,125,3.30,10,10,100,2.177E-13,2.177
cap_nmos_06v0,moscap_typical,125,3.30,30,30,900,1.9593E-12,2.177
cap_pmos_06v0,moscap_typical,125,3.30,10,10,100,3.7E-15,0.037
cap_pmos_06v0,moscap_typical,125,3.30,30,30,900,3.33E-14,0.037
cap_nmos_03v3,moscap_ff,-40,-3.30,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-3.30,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-3.30,10,10,100,3.5622E-13,3.5622
cap_pmos_03v3,moscap_ff,-40,-3.30,30,30,900,3.20598E-12,3.5622
cap_nmos_03v3_b,moscap_ff,-40,-3.30,10,10,100,8.32884E-14,0.832884
cap_nmos_03v3_b,moscap_ff,-40,-3.30,30,30,900,7.49596E-13,0.832884
cap_pmos_03v3_b,moscap_ff,-40,-3.30,10,10,100,3.57749E-13,3.57749
cap_pmos_03v3_b,moscap_ff,-40,-3.30,30,30,900,3.21974E-12,3.57749
cap_nmos_06v0,moscap_ff,-40,-3.30,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-3.30,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-3.30,10,10,100,1.9593E-13,1.9593
cap_pmos_06v0,moscap_ff,-40,-3.30,30,30,900,1.76337E-12,1.9593
cap_nmos_03v3,moscap_ff,-40,-3.15,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-3.15,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-3.15,10,10,100,3.5622E-13,3.5622
cap_pmos_03v3,moscap_ff,-40,-3.15,30,30,900,3.20598E-12,3.5622
cap_nmos_03v3_b,moscap_ff,-40,-3.15,10,10,100,8.33106E-14,0.833106
cap_nmos_03v3_b,moscap_ff,-40,-3.15,30,30,900,7.49795E-13,0.833106
cap_pmos_03v3_b,moscap_ff,-40,-3.15,10,10,100,3.57748E-13,3.57748
cap_pmos_03v3_b,moscap_ff,-40,-3.15,30,30,900,3.21973E-12,3.57748
cap_nmos_06v0,moscap_ff,-40,-3.15,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-3.15,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-3.15,10,10,100,1.9593E-13,1.9593
cap_pmos_06v0,moscap_ff,-40,-3.15,30,30,900,1.76337E-12,1.9593
cap_nmos_03v3,moscap_ff,-40,-3.00,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-3.00,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-3.00,10,10,100,3.5622E-13,3.5622
cap_pmos_03v3,moscap_ff,-40,-3.00,30,30,900,3.20598E-12,3.5622
cap_nmos_03v3_b,moscap_ff,-40,-3.00,10,10,100,8.33454E-14,0.833454
cap_nmos_03v3_b,moscap_ff,-40,-3.00,30,30,900,7.50108E-13,0.833454
cap_pmos_03v3_b,moscap_ff,-40,-3.00,10,10,100,3.57747E-13,3.57747
cap_pmos_03v3_b,moscap_ff,-40,-3.00,30,30,900,3.21972E-12,3.57747
cap_nmos_06v0,moscap_ff,-40,-3.00,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-3.00,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-3.00,10,10,100,1.9593E-13,1.9593
cap_pmos_06v0,moscap_ff,-40,-3.00,30,30,900,1.76337E-12,1.9593
cap_nmos_03v3,moscap_ff,-40,-2.85,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-2.85,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-2.85,10,10,100,3.5622E-13,3.5622
cap_pmos_03v3,moscap_ff,-40,-2.85,30,30,900,3.20598E-12,3.5622
cap_nmos_03v3_b,moscap_ff,-40,-2.85,10,10,100,8.34002E-14,0.834002
cap_nmos_03v3_b,moscap_ff,-40,-2.85,30,30,900,7.50602E-13,0.834002
cap_pmos_03v3_b,moscap_ff,-40,-2.85,10,10,100,3.57744E-13,3.57744
cap_pmos_03v3_b,moscap_ff,-40,-2.85,30,30,900,3.2197E-12,3.57744
cap_nmos_06v0,moscap_ff,-40,-2.85,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-2.85,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-2.85,10,10,100,1.9593E-13,1.9593
cap_pmos_06v0,moscap_ff,-40,-2.85,30,30,900,1.76337E-12,1.9593
cap_nmos_03v3,moscap_ff,-40,-2.70,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-2.70,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-2.70,10,10,100,3.5622E-13,3.5622
cap_pmos_03v3,moscap_ff,-40,-2.70,30,30,900,3.20598E-12,3.5622
cap_nmos_03v3_b,moscap_ff,-40,-2.70,10,10,100,8.34866E-14,0.834866
cap_nmos_03v3_b,moscap_ff,-40,-2.70,30,30,900,7.5138E-13,0.834866
cap_pmos_03v3_b,moscap_ff,-40,-2.70,10,10,100,3.57741E-13,3.57741
cap_pmos_03v3_b,moscap_ff,-40,-2.70,30,30,900,3.21967E-12,3.57741
cap_nmos_06v0,moscap_ff,-40,-2.70,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-2.70,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-2.70,10,10,100,1.9593E-13,1.9593
cap_pmos_06v0,moscap_ff,-40,-2.70,30,30,900,1.76337E-12,1.9593
cap_nmos_03v3,moscap_ff,-40,-2.55,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-2.55,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-2.55,10,10,100,3.5622E-13,3.5622
cap_pmos_03v3,moscap_ff,-40,-2.55,30,30,900,3.20598E-12,3.5622
cap_nmos_03v3_b,moscap_ff,-40,-2.55,10,10,100,8.36226E-14,0.836226
cap_nmos_03v3_b,moscap_ff,-40,-2.55,30,30,900,7.52603E-13,0.836226
cap_pmos_03v3_b,moscap_ff,-40,-2.55,10,10,100,3.57735E-13,3.57735
cap_pmos_03v3_b,moscap_ff,-40,-2.55,30,30,900,3.21961E-12,3.57735
cap_nmos_06v0,moscap_ff,-40,-2.55,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-2.55,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-2.55,10,10,100,1.9593E-13,1.9593
cap_pmos_06v0,moscap_ff,-40,-2.55,30,30,900,1.76337E-12,1.9593
cap_nmos_03v3,moscap_ff,-40,-2.40,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-2.40,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-2.40,10,10,100,3.5622E-13,3.5622
cap_pmos_03v3,moscap_ff,-40,-2.40,30,30,900,3.20598E-12,3.5622
cap_nmos_03v3_b,moscap_ff,-40,-2.40,10,10,100,8.38366E-14,0.838366
cap_nmos_03v3_b,moscap_ff,-40,-2.40,30,30,900,7.54529E-13,0.838366
cap_pmos_03v3_b,moscap_ff,-40,-2.40,10,10,100,3.57725E-13,3.57725
cap_pmos_03v3_b,moscap_ff,-40,-2.40,30,30,900,3.21952E-12,3.57725
cap_nmos_06v0,moscap_ff,-40,-2.40,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-2.40,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-2.40,10,10,100,1.9593E-13,1.9593
cap_pmos_06v0,moscap_ff,-40,-2.40,30,30,900,1.76337E-12,1.9593
cap_nmos_03v3,moscap_ff,-40,-2.25,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-2.25,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-2.25,10,10,100,3.5622E-13,3.5622
cap_pmos_03v3,moscap_ff,-40,-2.25,30,30,900,3.20598E-12,3.5622
cap_nmos_03v3_b,moscap_ff,-40,-2.25,10,10,100,8.4173E-14,0.84173
cap_nmos_03v3_b,moscap_ff,-40,-2.25,30,30,900,7.57557E-13,0.84173
cap_pmos_03v3_b,moscap_ff,-40,-2.25,10,10,100,3.57708E-13,3.57708
cap_pmos_03v3_b,moscap_ff,-40,-2.25,30,30,900,3.21937E-12,3.57708
cap_nmos_06v0,moscap_ff,-40,-2.25,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-2.25,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-2.25,10,10,100,1.9593E-13,1.9593
cap_pmos_06v0,moscap_ff,-40,-2.25,30,30,900,1.76337E-12,1.9593
cap_nmos_03v3,moscap_ff,-40,-2.10,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-2.10,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-2.10,10,10,100,3.5622E-13,3.5622
cap_pmos_03v3,moscap_ff,-40,-2.10,30,30,900,3.20598E-12,3.5622
cap_nmos_03v3_b,moscap_ff,-40,-2.10,10,10,100,8.47013E-14,0.847013
cap_nmos_03v3_b,moscap_ff,-40,-2.10,30,30,900,7.62312E-13,0.847013
cap_pmos_03v3_b,moscap_ff,-40,-2.10,10,10,100,3.57681E-13,3.57681
cap_pmos_03v3_b,moscap_ff,-40,-2.10,30,30,900,3.21913E-12,3.57681
cap_nmos_06v0,moscap_ff,-40,-2.10,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-2.10,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-2.10,10,10,100,1.9593E-13,1.9593
cap_pmos_06v0,moscap_ff,-40,-2.10,30,30,900,1.76337E-12,1.9593
cap_nmos_03v3,moscap_ff,-40,-1.95,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-1.95,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-1.95,10,10,100,3.5622E-13,3.5622
cap_pmos_03v3,moscap_ff,-40,-1.95,30,30,900,3.20598E-12,3.5622
cap_nmos_03v3_b,moscap_ff,-40,-1.95,10,10,100,8.55296E-14,0.855296
cap_nmos_03v3_b,moscap_ff,-40,-1.95,30,30,900,7.69767E-13,0.855296
cap_pmos_03v3_b,moscap_ff,-40,-1.95,10,10,100,3.57636E-13,3.57636
cap_pmos_03v3_b,moscap_ff,-40,-1.95,30,30,900,3.21873E-12,3.57636
cap_nmos_06v0,moscap_ff,-40,-1.95,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-1.95,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-1.95,10,10,100,1.9593E-13,1.9593
cap_pmos_06v0,moscap_ff,-40,-1.95,30,30,900,1.76337E-12,1.9593
cap_nmos_03v3,moscap_ff,-40,-1.80,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-1.80,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-1.80,10,10,100,3.56219E-13,3.56219
cap_pmos_03v3,moscap_ff,-40,-1.80,30,30,900,3.20597E-12,3.56219
cap_nmos_03v3_b,moscap_ff,-40,-1.80,10,10,100,8.68244E-14,0.868244
cap_nmos_03v3_b,moscap_ff,-40,-1.80,30,30,900,7.8142E-13,0.868244
cap_pmos_03v3_b,moscap_ff,-40,-1.80,10,10,100,3.57563E-13,3.57563
cap_pmos_03v3_b,moscap_ff,-40,-1.80,30,30,900,3.21807E-12,3.57563
cap_nmos_06v0,moscap_ff,-40,-1.80,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-1.80,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-1.80,10,10,100,1.95927E-13,1.95927
cap_pmos_06v0,moscap_ff,-40,-1.80,30,30,900,1.76334E-12,1.95927
cap_nmos_03v3,moscap_ff,-40,-1.65,10,10,100,2.07E-15,0.0207
cap_nmos_03v3,moscap_ff,-40,-1.65,30,30,900,1.863E-14,0.0207
cap_pmos_03v3,moscap_ff,-40,-1.65,10,10,100,3.56212E-13,3.56212
cap_pmos_03v3,moscap_ff,-40,-1.65,30,30,900,3.20591E-12,3.56212
cap_nmos_03v3_b,moscap_ff,-40,-1.65,10,10,100,8.88397E-14,0.888397
cap_nmos_03v3_b,moscap_ff,-40,-1.65,30,30,900,7.99557E-13,0.888397
cap_pmos_03v3_b,moscap_ff,-40,-1.65,10,10,100,3.57442E-13,3.57442
cap_pmos_03v3_b,moscap_ff,-40,-1.65,30,30,900,3.21697E-12,3.57442
cap_nmos_06v0,moscap_ff,-40,-1.65,10,10,100,3.33E-15,0.0333
cap_nmos_06v0,moscap_ff,-40,-1.65,30,30,900,2.997E-14,0.0333
cap_pmos_06v0,moscap_ff,-40,-1.65,10,10,100,1.95909E-13,1.95909
cap_pmos_06v0,moscap_ff,-40,-1.65,30,30,900,1.76318E-12,1.95909
cap_nmos_03v3,moscap_ff,-40,-1.50,10,10,100,2.07E-15,0.0207
