corner_id,corner,temp_c,vin_v,variant,ssr_cmd_v,ssr_v,fb_v,vout_v,iinj_ua,pass_gate_v,erramp_out_v,isup_a,gmsum_v,in_regulation
res_ff_125c_3.63v,res_ff,125,3.63,binj,2.375,2.375000,1.199300,1.798950,0.00000,2.356510,2.356510,4.999130e-02,,yes
res_ff_125c_3.63v,res_ff,125,3.63,binj,2.4,2.400000,1.199300,1.798950,0.00000,2.356510,2.356510,4.999130e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0,0.000000,1.200130,0.000196,6.00000,2.969710,2.969710,2.105770e-05,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.025,0.025000,1.199560,0.036838,5.87501,2.240570,2.240570,1.041180e-03,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.05,0.050000,1.199560,0.074338,5.75001,2.194910,2.194910,2.082760e-03,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.075,0.075000,1.199560,0.111838,5.62501,2.163820,2.163820,3.124340e-03,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.1,0.100000,1.199560,0.149338,5.50001,2.138910,2.138910,4.165920e-03,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.125,0.125000,1.199560,0.186838,5.37501,2.117520,2.117520,5.207510e-03,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.15,0.150000,1.199560,0.224337,5.25001,2.098410,2.098410,6.249090e-03,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.175,0.175000,1.199560,0.261837,5.12501,2.080930,2.080930,7.290670e-03,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.2,0.200000,1.199560,0.299337,5.00001,2.064660,2.064660,8.332250e-03,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.225,0.225000,1.199560,0.336837,4.87501,2.049340,2.049340,9.373840e-03,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.25,0.250000,1.199560,0.374337,4.75001,2.034790,2.034790,1.041540e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.275,0.275000,1.199560,0.411837,4.62501,2.020880,2.020880,1.145700e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.3,0.300000,1.199560,0.449337,4.50001,2.007510,2.007510,1.249860e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.325,0.325000,1.199560,0.486837,4.37501,1.994600,1.994600,1.354020e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.35,0.350000,1.199560,0.524337,4.25001,1.982080,1.982080,1.458180e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.375,0.375000,1.199560,0.561837,4.12501,1.969920,1.969920,1.562330e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.4,0.400000,1.199560,0.599337,4.00001,1.958060,1.958060,1.666490e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.425,0.425000,1.199560,0.636837,3.87501,1.946480,1.946480,1.770650e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.45,0.450000,1.199560,0.674337,3.75001,1.935150,1.935150,1.874810e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.475,0.475000,1.199560,0.711837,3.62501,1.924040,1.924040,1.978970e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.5,0.500000,1.199560,0.749337,3.50001,1.913140,1.913140,2.083130e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.525,0.525000,1.199560,0.786837,3.37501,1.902410,1.902410,2.187290e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.55,0.550000,1.199560,0.824337,3.25001,1.891860,1.891860,2.291440e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.575,0.575000,1.199560,0.861837,3.12501,1.881470,1.881470,2.395600e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.6,0.600000,1.199560,0.899337,3.00001,1.871210,1.871210,2.499760e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.625,0.625000,1.199560,0.936837,2.87501,1.861090,1.861090,2.603920e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.65,0.650000,1.199560,0.974337,2.75001,1.851090,1.851090,2.708080e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.675,0.675000,1.199560,1.011840,2.62500,1.841190,1.841190,2.812240e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.7,0.700000,1.199560,1.049340,2.50000,1.831410,1.831410,2.916400e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.725,0.725000,1.199560,1.086840,2.37500,1.821710,1.821710,3.020560e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.75,0.750000,1.199560,1.124340,2.25000,1.812110,1.812110,3.124710e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.775,0.775000,1.199560,1.161840,2.12500,1.802580,1.802580,3.228870e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.8,0.800000,1.199560,1.199340,2.00000,1.793130,1.793130,3.333030e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.825,0.825000,1.199560,1.236840,1.87500,1.783740,1.783740,3.437190e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.85,0.850000,1.199560,1.274340,1.75000,1.774420,1.774420,3.541350e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.875,0.875000,1.199560,1.311840,1.62500,1.765150,1.765150,3.645510e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.9,0.900000,1.199560,1.349340,1.50000,1.755940,1.755940,3.749670e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.925,0.925000,1.199560,1.386840,1.37500,1.746770,1.746770,3.853830e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.95,0.950000,1.199560,1.424340,1.25000,1.737640,1.737640,3.957990e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,0.975,0.975000,1.199560,1.461840,1.12500,1.728540,1.728540,4.062150e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1,1.000000,1.199560,1.499340,1.00000,1.719470,1.719470,4.166310e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.025,1.025000,1.199560,1.536840,0.87500,1.710430,1.710430,4.270460e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.05,1.050000,1.199560,1.574340,0.75000,1.701400,1.701400,4.374620e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.075,1.075000,1.199560,1.611840,0.62500,1.692390,1.692390,4.478780e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.1,1.100000,1.199560,1.649340,0.50000,1.683380,1.683380,4.582940e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.125,1.125000,1.199560,1.686840,0.37500,1.674370,1.674370,4.687100e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.15,1.150000,1.199560,1.724340,0.25000,1.665360,1.665360,4.791260e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.175,1.175000,1.199560,1.761840,0.12500,1.656330,1.656330,4.895420e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.2,1.200000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.225,1.225000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.25,1.250000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.275,1.275000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.3,1.300000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.325,1.325000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.35,1.350000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.375,1.375000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.4,1.400000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.425,1.425000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.45,1.450000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.475,1.475000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.5,1.500000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.525,1.525000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.55,1.550000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.575,1.575000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.6,1.600000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.625,1.625000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.65,1.650000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.675,1.675000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.7,1.700000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.725,1.725000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.75,1.750000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.775,1.775000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.8,1.800000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.825,1.825000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.85,1.850000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.875,1.875000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.9,1.900000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.925,1.925000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.95,1.950000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,1.975,1.975000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2,2.000000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.025,2.025000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.05,2.050000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.075,2.075000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.1,2.100000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.125,2.125000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.15,2.150000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.175,2.175000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.2,2.200000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.225,2.225000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.25,2.250000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.275,2.275000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.3,2.300000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.325,2.325000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.35,2.350000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.375,2.375000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_2.97v,res_ff,27,2.97,binj,2.4,2.400000,1.199560,1.799340,0.00000,1.647280,1.647280,4.999580e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0,0.000000,1.200130,0.000196,6.00000,3.299690,3.299690,2.295830e-05,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.025,0.025000,1.199530,0.036800,5.87498,2.575950,2.575950,1.042330e-03,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.05,0.050000,1.199530,0.074299,5.74999,2.530320,2.530320,2.083900e-03,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.075,0.075000,1.199530,0.111799,5.62499,2.499280,2.499280,3.125480e-03,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.1,0.100000,1.199530,0.149299,5.49999,2.474440,2.474440,4.167060e-03,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.125,0.125000,1.199530,0.186799,5.37499,2.453110,2.453110,5.208640e-03,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.15,0.150000,1.199530,0.224299,5.24999,2.434070,2.434070,6.250220e-03,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.175,0.175000,1.199530,0.261799,5.12499,2.416650,2.416650,7.291810e-03,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.2,0.200000,1.199530,0.299299,4.99999,2.400450,2.400450,8.333390e-03,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.225,0.225000,1.199530,0.336799,4.87499,2.385210,2.385210,9.374970e-03,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.25,0.250000,1.199530,0.374299,4.74999,2.370740,2.370740,1.041660e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.275,0.275000,1.199530,0.411799,4.62499,2.356910,2.356910,1.145810e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.3,0.300000,1.199530,0.449299,4.49999,2.343620,2.343620,1.249970e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.325,0.325000,1.199530,0.486799,4.37499,2.330790,2.330790,1.354130e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.35,0.350000,1.199530,0.524299,4.24999,2.318360,2.318360,1.458290e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.375,0.375000,1.199530,0.561799,4.12499,2.306280,2.306280,1.562450e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.4,0.400000,1.199530,0.599299,3.99999,2.294520,2.294520,1.666600e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.425,0.425000,1.199530,0.636798,3.87499,2.283030,2.283030,1.770760e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.45,0.450000,1.199530,0.674298,3.74999,2.271800,2.271800,1.874920e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.475,0.475000,1.199530,0.711798,3.62499,2.260790,2.260790,1.979080e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.5,0.500000,1.199530,0.749298,3.49999,2.249990,2.249990,2.083240e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.525,0.525000,1.199530,0.786798,3.37499,2.239380,2.239380,2.187400e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.55,0.550000,1.199530,0.824298,3.24999,2.228940,2.228940,2.291560e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.575,0.575000,1.199530,0.861798,3.12499,2.218660,2.218660,2.395710e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.6,0.600000,1.199530,0.899298,2.99999,2.208520,2.208520,2.499870e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.625,0.625000,1.199530,0.936798,2.87499,2.198520,2.198520,2.604030e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.65,0.650000,1.199530,0.974298,2.74999,2.188640,2.188640,2.708190e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.675,0.675000,1.199530,1.011800,2.62498,2.178880,2.178880,2.812350e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.7,0.700000,1.199530,1.049300,2.49998,2.169230,2.169230,2.916510e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.725,0.725000,1.199530,1.086800,2.37498,2.159680,2.159680,3.020670e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.75,0.750000,1.199530,1.124300,2.24998,2.150220,2.150220,3.124820e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.775,0.775000,1.199530,1.161800,2.12498,2.140840,2.140840,3.228980e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.8,0.800000,1.199530,1.199300,1.99998,2.131550,2.131550,3.333140e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.825,0.825000,1.199530,1.236800,1.87498,2.122330,2.122330,3.437300e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.85,0.850000,1.199530,1.274300,1.74998,2.113190,2.113190,3.541460e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.875,0.875000,1.199530,1.311800,1.62498,2.104100,2.104100,3.645620e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.9,0.900000,1.199530,1.349300,1.49998,2.095080,2.095080,3.749780e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.925,0.925000,1.199530,1.386800,1.37498,2.086110,2.086110,3.853940e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.95,0.950000,1.199530,1.424300,1.24998,2.077190,2.077190,3.958090e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,0.975,0.975000,1.199530,1.461800,1.12498,2.068310,2.068310,4.062250e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1,1.000000,1.199530,1.499300,0.99998,2.059480,2.059480,4.166410e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.025,1.025000,1.199530,1.536800,0.87498,2.050690,2.050690,4.270570e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.05,1.050000,1.199530,1.574300,0.74998,2.041930,2.041930,4.374730e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.075,1.075000,1.199530,1.611800,0.62498,2.033200,2.033200,4.478890e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.1,1.100000,1.199530,1.649300,0.49998,2.024490,2.024490,4.583050e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.125,1.125000,1.199530,1.686800,0.37498,2.015810,2.015810,4.687210e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.15,1.150000,1.199530,1.724300,0.24998,2.007140,2.007140,4.791370e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.175,1.175000,1.199530,1.761800,0.12498,1.998490,1.998490,4.895530e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.2,1.200000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.225,1.225000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.25,1.250000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.275,1.275000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.3,1.300000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.325,1.325000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.35,1.350000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.375,1.375000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.4,1.400000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.425,1.425000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.45,1.450000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.475,1.475000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.5,1.500000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.525,1.525000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.55,1.550000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.575,1.575000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.6,1.600000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.625,1.625000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.65,1.650000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.675,1.675000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.7,1.700000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.725,1.725000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.75,1.750000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.775,1.775000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.8,1.800000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.825,1.825000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.85,1.850000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.875,1.875000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.9,1.900000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.925,1.925000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.95,1.950000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,1.975,1.975000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,2,2.000000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,2.025,2.025000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,2.05,2.050000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,2.075,2.075000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,2.1,2.100000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,2.125,2.125000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,2.15,2.150000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,2.175,2.175000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,2.2,2.200000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,2.225,2.225000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
res_ff_27c_3.30v,res_ff,27,3.30,binj,2.25,2.250000,1.199530,1.799300,-0.00002,1.989840,1.989840,4.999690e-02,,yes
